	author	london_frac	weight	pub_date_avg	books	wordcount	ethnicity	corpus
3626	Seymour, Beatrice Kean (Stapleton) Mrs.	0.35499999999999937	1.6230406396620756	1923.0	1	152804		Hathi
1833	Harris, Joel Chandler,	0.35499967145250855	0.20349450594575608	1895.0	2	110060		Hathi
122	Amherst, William Amhurst Tyssen-Amherst,	0.3548387096774179	1.4699780043040083	1901.0	1	130754		Hathi
3163	Patterson, J. H.	0.3544439164949622	0.8964685820117859	1908.3333333333333	3	238956		Hathi
1451	Frank, Leonhard,	0.35308690292795863	0.34765867064421124	1931.0	3	142772		Hathi
650	Caffyn, Kathleen Mannington Hunt.	0.3530317607751475	3.1329065034064367	1907.1666666666667	6	824169		Hathi
3200	Perrault, Charles,	0.3529824586883044	0.3882157347634143	1919.0	3	91796		Hathi
1478	Frith, Dean, pseud.	0.35294117647058826	0.20916202311579474	1935.0	1	100786		Hathi
1389	FitzGerald, John D.	0.3529411764705882	0.19312894434187325	1922.0	1	109153		Hathi
3792	St. John, Isabella,	0.3529411764705882	0.6682496564302444	1919.0	1	63092		Hathi
2831	Metcalfe, John,	0.35294117647058815	2.70368137254694	1932.0	1	7797		Hathi
4090	Turquan, Joseph,	0.35267725133464517	0.23323511422312215	1911.3333333333333	3	355782		Hathi
975	Cunninghame Graham, R. B. (Robert Bontine),	0.35264568361972276	1.3207898967959308	1928.5	2	101280		Hathi
59	Abdullah, Achmed,	0.3519999999999996	1.5194725982171438	1934.0	1	102012		Hathi
1686	Greg, Percy,	0.35189873833589635	2.23684432318449	1881.0	4	371386		Hathi
4313	Williamson, A. M.	0.35187725689090804	5.875462714153831	1907.0	3	288641		Hathi
830	Coggin, Joan.	0.3518518518518519	0.8718659103653416	1929.0	1	76803		Hathi
1075	Defoe, Daniel,	0.351680718685508	48.6158076031757	1900.7368421052631	38	6246343		Hathi
2409	Lawrence, D. H. (David Herbert),	0.3508431028980069	15.55609329572686	1930.1052631578948	19	2201883		Hathi
2276	Kennedy, Margaret,	0.3507747343921728	4.57864408103027	1927.5	2	17536		Hathi
3201	Perrin, Alice Robinson,	0.35074626865671726	2.867826897619274	1913.0	1	115882		Hathi
1890	Heddle, Ethel F.	0.35051546391752597	1.226030949799382	1902.0	1	98108		Hathi
2805	McNulty, Edward,	0.3504741989017967	0.3432849654141892	1895.5	2	179959		Hathi
605	Bullett, Gerald William,	0.3504354490127043	1.2771370699321154	1929.0	2	112771		Hathi
1830	Harris, Frank,	0.3500638588795284	6.328638851052614	1907.3333333333333	6	513709		Hathi
539	Brodie-Innes, J. W.	0.3500002093955534	5.240251307065795	1911.3333333333333	3	351233		Hathi
3250	Pocock, Roger,	0.3500000000000013	3.7732828649187304	1910.0	1	92018		Hathi
507	Bradshaw, John,	0.3500000000000001	0.9558709941400234	1885.0	1	77837		Hathi
2376	Lancaster, Percival.	0.35000000000000003	0.275330944872023	1915.0	1	90076		Hathi
1811	Hardinge, William M.	0.34999999999999987	0.4092593968595579	1886.0	1	60599		Hathi
3928	Swynnerton, Charles.	0.3498935067162158	0.2305315354889283	1907.75	4	598905		Hathi
28	(Herbert Warington), Smyth, H. Warington	0.34920634920634913	0.7304488700378762	1925.0	1	106951		Hathi
541	Brodsky, Anna Skadovsky.	0.349206349206349	2.1951231307263734	1904.0	1	35589		Hathi
2690	Marguerite,	0.34899415306273923	2.1887101508787996	1898.0	4	454420		Hathi
98	Aldington, Richard,	0.34896678587443325	9.985320683769414	1931.5714285714287	7	651314		Hathi
688	Carmichael, Hartley,	0.3488372093023255	0.46750304156842726	1897.0	1	114056		Hathi
1388	FitzGerald, Edward,	0.34862385321101014	2.560212723739306	1900.0	1	52794		Hathi
1273	Ellwood, Thomas,	0.3486238532110089	3.1653190294742175	1885.0	1	85403		Hathi
2792	McFadden, G. V.	0.34848484848484845	0.4396084440002188	1920.0	1	186171		Hathi
3854	Stock, Ralph,	0.34837329441349874	1.2902877580392351	1914.0	2	85943		Hathi
1331	Farningham, Marianne,	0.34831460674157244	1.9445425454312857	1892.0	1	170266		Hathi
3004	Nesbit, E.	0.3479534800196426	2.913651707197571	1909.5	4	311662		Hathi
2062	Hughes, M. V. (Mary Vivian),	0.34782608695652284	3.2124910418711323	1937.0	1	88781		Hathi
1491	Fyleman, Rose,	0.34782608695652184	0.9768072031932387	1922.0	1	29198		Hathi
3766	Soutar, Andrew,	0.3478260869565218	0.45595371401132156	1910.0	1	62552		Hathi
4446	pseud. Afghan,	0.3478260869565217	0.28827541763196607	1925.0	1	98936		Hathi
2369	Laing, S.	0.3478260869565213	1.281719248554567	1886.0	1	66756		Hathi
3892	Sturgis, Howard Overing,	0.3474742220864999	1.5863893705721754	1893.5	2	118159		Hathi
3729	Smith, Frederick R.	0.3472222222222223	1.0736883733395755	1899.0	1	83155		Hathi
1722	Grogan, Gerald,	0.34693877551020413	0.667689416461174	1915.0	1	91003		Hathi
2712	Marsh-Caldwell, Anne,	0.34640522875816987	0.9615065449482645	1882.0	1	197321		Hathi
3106	Osbourne, Lloyd,	0.3463518326272781	0.9991644096266057	1904.0	2	189119		Hathi
1537	Gaye, Phoebe Fenwick,	0.346268656716419	4.393336107951938	1930.0	1	94555		Hathi
1812	Hardinge, William Money,	0.3456790123456791	1.1459083353281263	1883.0	1	175307		Hathi
197	Author of Told in the verandah.	0.3456790123456787	1.6448248824334986	1893.0	1	61066		Hathi
2875	Mitchison, Naomi,	0.34550226548690816	3.328320118740142	1930.4	5	404976		Hathi
784	Cieza de León, Pedro de,	0.3450292397660816	1.148025619918247	1918.0	1	184705		Hathi
547	Brontë, Patrick Branwell,	0.3448275862068967	1.2630313913994056	1924.0	1	28472		Hathi
589	Bryher,	0.34482758620689646	1.8000315234720141	1925.0	1	39956		Hathi
362	Benson, Robert Hugh,	0.3446352632943111	12.52648692255166	1909.5714285714287	7	910168		Hathi
714	Castle, Egerton,	0.34432539650574273	2.402432392900913	1896.6666666666667	3	504452		Hathi
2607	Macdonald, Alexander,	0.3443210784052892	1.4462835289779015	1907.6666666666667	3	306050		Hathi
1057	De Selincourt, Hugh,	0.3442622950819671	0.6855060590003322	1915.0	1	110345		Hathi
2816	Melville, Herman,	0.3439680135940666	5.165513059490107	1919.0	4	521412		Hathi
1882	Hazlitt, William Carew,	0.34394904458598746	3.102212900454046	1886.0	1	62757		Hathi
2877	Mitford, Mary Russell,	0.34375000000000044	1.0720188832862336	1888.0	1	111046		Hathi
1311	Ewing, Juliana Horatia Gatty,	0.3436810477039166	11.183035899411124	1887.5384615384614	13	648097		Hathi
3273	Powys, John Cowper,	0.34361825907154825	1.103719569199775	1932.3333333333333	3	540754		Hathi
3052	Noyes, Alfred,	0.34338214297838654	5.225467040468283	1923.0	3	180976		Hathi
4072	Trowbridge, W. R. H.	0.3433409075895677	10.621384379143802	1906.8	5	502478		Hathi
1763	Hales, A. G.,	0.3432835820895522	0.8436472292595383	1937.0	1	98480		Hathi
3741	Smith, Stevie,	0.3431372549019608	1.7045621062556897	1938.0	1	74203		Hathi
3092	Oman, Carola,	0.34306569343065707	1.198186442878319	1931.0	1	141785		Hathi
136	Annesley, Maude.	0.3428571428571428	0.4440024842251826	1908.0	1	97750		Hathi
3314	Puddicombe, Anne Adaliza Evans,	0.34231822544645174	3.3101569548649628	1903.0	2	245684		Hathi
2125	Ireland, Annie Elizabeth Nicholson,	0.34221038615179655	6.663136913979851	1891.0	1	139764		Hathi
4011	Thormanby.	0.3416206718857781	9.14552848967847	1902.6666666666667	3	237274		Hathi
345	Belloc, Hilaire,	0.34148674940545365	49.054119523698404	1917.45	20	1377389		Hathi
3292	Prichard, K.	0.341463414634146	1.211289540659456	1903.0	1	83946		Hathi
2254	Keary, Annie,	0.34138804580336074	3.055781280258911	1895.0	3	555883		Hathi
3842	Sterne, Laurence,	0.3400210347941339	9.061343487520755	1909.8823529411766	17	2363266		Hathi
1351	Ferrier, Susan,	0.33990152859349304	5.8398738086128645	1900.0	7	1208556		Hathi
4019	Thurston, E. Temple	0.33969700032382405	6.728420360267264	1910.3333333333333	3	264055		Hathi
3129	Palmer, Frederick,	0.3392857142857142	0.6774563776322736	1916.0	1	102504		Hathi
2079	Hunt, Leigh,	0.33887481907953915	1.6337162322878598	1887.0	2	227362		Hathi
3436	Riley, W. (William),	0.3385193707439956	1.649530177018094	1921.0	4	453694		Hathi
1977	Hodgetts, J. Frederick.	0.338461538461539	3.728377791274643	1888.0	1	108093		Hathi
659	Calderon, George,	0.33846153846153837	2.0876018678697266	1902.0	1	38610		Hathi
3444	Rives, Amélie,	0.33823529411764713	1.2453649388854355	1892.0	1	67709		Hathi
1169	Doyle, Arthur Conan,	0.33774674493293333	21.83288221972557	1900.75	16	1615798		Hathi
4339	Winter, Keith,	0.33766233766233794	0.6998404678610727	1936.0	1	136435		Hathi
4314	Williamson, C. N.	0.3374668226171135	3.4293975754827453	1907.5	2	362245		Hathi
3490	Roosevelt, Blanche,	0.3372191831247614	2.370632415045534	1889.0	2	99005		Hathi
3790	St. Aubyn, Alan.	0.33709145346471	8.030236343257402	1893.4285714285713	7	363728		Hathi
1391	Fitzgerald, Geraldine Penrose.	0.3370786516853934	0.8613979000070313	1890.0	1	128121		Hathi
1277	Elton, Godfrey Elton, baron,	0.33707865168539336	1.2329426260926006	1928.0	1	89512		Hathi
346	Belton, Fred.	0.3366336633663372	4.1070877194568265	1880.0	1	60989		Hathi
4210	Watson, H. B. Marriott	0.3363753973247357	12.147178754987406	1903.125	8	847351		Hathi
434	Blatchford, Robert,	0.33597618283669467	9.840440482159684	1902.3333333333333	6	284634		Hathi
4322	Wilmot-Buxton, E. M.	0.33564607955245446	3.938607901175317	1913.0	2	148233		Hathi
1933	Hewlett, Maurice,	0.33495963694136416	9.74596776458536	1909.8181818181818	11	856173		Hathi
3380	Reade, Charles,	0.3348677713114186	25.22919345994656	1894.5384615384614	26	4271581		Hathi
458	Bojer, Johan,	0.33445603017554193	0.356807330417934	1920.0	4	335531		Hathi
94	Aksakov, S. T.	0.3337242509256165	0.11505972307856101	1917.0	2	194111		Hathi
405	Birmingham, George A.,	0.3336446712730312	19.257787976253194	1916.3157894736842	19	1700672		Hathi
2681	Mansfield, Katherine,	0.3335080575162185	1.9583037489807353	1927.6	5	250469		Hathi
3693	Sir Cooke, Stenson,	0.333333333333334	3.460850381105891	1937.0	1	96742		Hathi
447	Bluff, Hilary.	0.3333333333333338	3.090606231938545	1911.0	1	26481		Hathi
2411	Lawrence, George A.	0.33333333333333376	0.7892602693279777	1903.0	1	103695		Hathi
2726	Martyn, Edward,	0.33333333333333354	0.9556431784471142	1890.0	1	105105		Hathi
1600	Godden, Rumer,	0.3333333333333334	0.32644325499743104	1939.0	1	91167		Hathi
3678	Simonov, Konstantin Mikhaĭlovich,	0.33333333333333337	0.027177867683692656	1940.0	1	136880		Hathi
2085	Huntingdon, Francis John Clarence Westenra Plantagenet Hastings, 15th earl of,	0.33333333333333337	0.155639968560951	1928.0	1	23902		Hathi
4301	Wilkinson, Nevile Rodwell,	0.33333333333333337	0.9905045544509995	1922.0	1	48825		Hathi
1578	Gillham-Thomsett, Richard.	0.33333333333333337	0.4504215350875412	1884.0	1	49555		Hathi
139	Anthon, Rose Reinhardt.	0.33333333333333337	0.04025871466418322	1913.0	1	92405		Hathi
831	Coignet, Jean Roch,	0.33333333333333337	0.03012988303577295	1928.0	1	123469		Hathi
4148	Voisenon, (Claude Henri de Fusée), abbé de	0.33333333333333337	0.07739580011949924	1927.0	1	48066		Hathi
2986	Nadaud, Marcel,	0.33333333333333337	0.1728031646480793	1918.0	1	43056		Hathi
380	Bertz, Eduard,	0.33333333333333337	0.06812882808116348	1884.0	1	54604		Hathi
2466	Lester, Emma Service.	0.33333333333333337	0.28579563599568636	1915.0	1	78100		Hathi
4415	Zola, Émile,	0.33333333333333337	0.030537606794782905	1929.0	1	243641		Hathi
1286	Ephtaliōtēs, Argyrēs,	0.33333333333333337	0.060456114157113966	1897.0	1	61534		Hathi
3971	Teegan, Thomas Henry.	0.33333333333333337	0.06559703990449646	1900.0	1	113423		Hathi
3348	Rae, Herbert,	0.33333333333333337	0.8939782729530614	1917.0	1	70742		Hathi
3484	Romanov, Panteleĭmon,	0.33333333333333337	0.03245203454946919	1931.0	1	114634		Hathi
1197	Dugmore, A. Radclyffe (Arthur Radclyffe),	0.33333333333333337	0.11471542534595118	1928.0	1	64858		Hathi
3358	Rankin, Reginald, Sir,	0.33333333333333337	0.055126573041267446	1930.0	1	67483		Hathi
1097	Detzer, Karl,	0.33333333333333337	0.06103137658798193	1938.0	1	121908		Hathi
2089	Hutcheson, John C.	0.33333333333333337	0.9873112538433308	1880.0	1	45215		Hathi
3901	Sulieman, Idrees.	0.33333333333333337	0.5084394966477332	1881.0	1	51217		Hathi
2133	Irwin, Guy.	0.33333333333333337	0.07105881340038872	1920.0	1	104705		Hathi
646	Cable, Boyd.	0.33333333333333337	0.2127811779013542	1916.5	2	180650		Hathi
3851	Stevenson, Rennie.	0.33333333333333337	0.4642009643803158	1901.0	1	32056		Hathi
154	Armfield, Anne Constance Smedley.	0.33333333333333337	0.11599596297414645	1910.0	1	32071		Hathi
1177	Drayson, Alfred W.	0.33333333333333337	0.2432646005941965	1892.0	1	107047		Hathi
3853	Stewart, Charles D.	0.33333333333333337	0.044347167924848614	1905.0	1	83886		Hathi
3640	Shedlock, Marie L.,	0.33333333333333337	0.20260914593670556	1910.0	1	18361		Hathi
2101	Hutton, Samuel King,	0.33333333333333337	0.14130116906443266	1919.0	1	52655		Hathi
1492	Fønhus, Mikkjel,	0.33333333333333337	0.08863516543670275	1922.0	1	41971		Hathi
169	Ashby, Philip H.	0.33333333333333337	0.19539657427845056	1922.0	1	76155		Hathi
461	Bommart, Jean.	0.33333333333333337	0.14200234864181127	1935.0	1	52395		Hathi
3186	Pembroke, Sidney Herbert,	0.33333333333333337	0.13694231759194017	1888.0	1	54331		Hathi
822	Clutton-Brock, Ellen.	0.33333333333333337	0.35250396470738987	1880.0	1	84427		Hathi
3192	Pennypacker, Morton,	0.33333333333333337	0.08305848597967919	1899.0	1	44789		Hathi
1911	Henslowe, J. R.	0.33333333333333337	0.31905770850028736	1882.0	1	34979		Hathi
3005	Nesbit, E. (Edith),	0.3333333333333333	0.37557865002966695	1933.0	1	89145		Hathi
633	Butenschön, Andrea.	0.3333333333333333	0.0656775277805136	1931.0	1	56642		Hathi
2677	Manners-Sutton, D. (Doris),	0.3333333333333333	0.23347558169803756	1934.0	1	79668		Hathi
4324	Wilson, Charles Augustus.	0.3333333333333333	0.140087986614594	1932.0	1	53111		Hathi
1300	Evans, Allen Roy.	0.3333333333333333	0.04187517198207807	1935.0	1	88838		Hathi
3002	Nemirovich-Danchenko, Vasiliĭ Ivanovich,	0.3333333333333333	0.05205494337849089	1916.0	2	115266		Hathi
462	Bompas, Cecil Henry	0.3333333333333333	0.02073152622320221	1909.0	1	179442		Hathi
1205	Dunning, Philip,	0.3333333333333333	0.05096106150144319	1928.0	1	72999		Hathi
2898	Monteiro, Mariana.	0.3333333333333333	0.05237078763048472	1890.0	1	71034		Hathi
2676	Manners-Sutton, D.	0.3333333333333333	0.23368384037990447	1939.0	1	79597		Hathi
3535	Rāmāsvami Rāju, P. V.	0.3333333333333333	0.13659787502914927	1901.0	1	27234		Hathi
3502	Roundell, Julia Anne Elizabeth (Tollemache)	0.3333333333333333	1.6192680980864675	1909.0	1	57435		Hathi
2972	Musgrave, L. F.	0.3333333333333333	0.31193246088746024	1921.0	1	11926		Hathi
3570	Saunders, Marshall,	0.3333333333333333	0.07464098171235656	1903.0	1	99680		Hathi
1276	Elsbree, Elizabeth Sellers,	0.3333333333333333	0.21255322411974922	1937.0	1	17502		Hathi
1765	Hall, Alice Marples.	0.3333333333333333	0.14849539072903764	1903.0	1	50104		Hathi
103	Alemán, Mateo,	0.3333333333333333	0.0280134832002519	1924.0	1	132797		Hathi
2430	Leader, Pauline.	0.3333333333333333	0.04083227994055178	1932.0	1	91107		Hathi
4189	Ward, John, Mrs.	0.3333333333333333	0.06480457326964291	1881.0	1	57405		Hathi
4409	Zbyszewski, Karol.	0.3333333333333333	0.41352896048731114	1940.0	1	8996		Hathi
310	Baynes, Dorothy Julia	0.3333333333333333	0.10642559086093123	1936.0	1	139820		Hathi
1751	Gyp,	0.3333333333333333	0.059963032374981476	1895.0	1	62040		Hathi
752	Chernilo, Capel.	0.3333333333333333	0.5045409457896927	1892.0	1	29493		Hathi
1975	Hodgetts, E. A. Brayley	0.3333333333333333	0.2883952551974664	1897.0	1	77396		Hathi
1218	Dwight, H. G. (Harrison Griswold),	0.3333333333333333	0.15197444812974042	1926.0	1	97914		Hathi
3442	Ritchie, Anne Isabella (Thackeray9,	0.3333333333333333	0.061343356779629495	1881.0	1	60644		Hathi
1384	Fison, Lorimer,	0.3333333333333333	0.05016121959122273	1904.0	1	74163		Hathi
2731	Mason, E. M.	0.3333333333333333	0.49103834854063505	1897.0	1	15152		Hathi
3679	Simpson, Alyse.	0.3333333333333333	0.17428264033187013	1939.0	1	85381		Hathi
2748	Mathews, Cornelius,	0.3333333333333333	0.04073257996872716	1882.0	1	91330		Hathi
12	(Dmitriĭ Vasilʹevich), Grigorovich, D. V.	0.3333333333333333	0.02780390236433916	1926.0	1	133798		Hathi
1604	Goetel, Ferdynand,	0.3333333333333333	0.058168473098537246	1931.0	1	63954		Hathi
7	(Alekseĭ Silych), Novikov-Priboĭ, A. S.	0.3333333333333333	0.041545707664448185	1936.0	1	179085		Hathi
919	Cox, George W.	0.3333333333333333	0.1054765882290322	1912.0	1	70539		Hathi
778	Christine,	0.3333333333333333	0.20732912715509397	1908.0	1	35886		Hathi
2129	Irvine, Leigh Hadley,	0.3333333333333333	0.0678146185271497	1901.0	1	54857		Hathi
1186	Du Chaillu, Paul B.	0.3333333333333333	0.04242628676319341	1900.0	1	87684		Hathi
4172	Walker, William Sylvester.	0.3333333333333333	0.21305638550707404	1899.0	1	104764		Hathi
1333	Farnol, Lynn.	0.3333333333333333	0.07089968607859445	1931.0	1	52470		Hathi
2817	Mendès, Catulle,	0.3333333333333333	0.17399665714023096	1928.0	1	64141		Hathi
2037	Houlson, Jane Harvey.	0.3333333333333333	0.16123726678342387	1934.0	1	92289		Hathi
825	Cobban, J. Maclaren	0.3333333333333333	0.38672154024531696	1893.0	1	48098		Hathi
2508	Littlejohn, Harvey,	0.3333333333333333	0.23011205446719146	1925.0	1	32333		Hathi
2388	Langdon, Samuel.	0.3333333333333333	0.9419422009783388	1884.0	1	39494		Hathi
2051	Howes, Edith.	0.3333333333333333	0.09460383308862118	1913.0	1	39323		Hathi
3903	Sullivan, Alan.	0.3333333333333333	0.3294607916170439	1924.0	1	90332		Hathi
3609	Selby, Thomas G.	0.3333333333333333	0.060842721628704036	1895.0	1	61143		Hathi
3045	Norris, Hugh Leigh.	0.3333333333333333	0.2797212789019889	1905.0	1	39898		Hathi
1637	Goulding, F. R.	0.3333333333333333	0.08555509241856057	1880.0	1	43482		Hathi
1579	Gilliat, Edward,	0.3333333333333333	0.49129774544953136	1893.0	1	83292		Hathi
4205	Watkin, Lawrence Edward,	0.3333333333333333	0.1708299339603789	1938.0	1	65330		Hathi
2140	I︠U︡gov, Alekseĭ.	0.3333333333333333	0.02217424480704698	1940.0	1	167767		Hathi
4127	Vergani, Orio,	0.3333333333333333	0.19678417988012648	1930.0	1	75618		Hathi
460	Bolitho, Hector,	0.3333333333333333	0.08531571710264772	1930.0	1	43604		Hathi
2157	James, Grace.	0.3333333333333333	0.09342541320836413	1910.0	1	79638		Hathi
140	Anthony, John.	0.33333333333333326	0.26535545165323016	1928.0	1	84116		Hathi
1187	Du Coudray, H.,	0.33333333333333326	0.14465975904511164	1930.0	1	102865		Hathi
3867	Strachey, Lytton,	0.33333333333333326	3.080497888094713	1938.0	1	22945		Hathi
4079	Tucker, Horace Finn.	0.3333333333333332	0.49770164939809186	1894.0	1	104644		Hathi
1334	Farr, Florence,	0.3333333333333329	2.7068444301798604	1894.0	1	32984		Hathi
1816	Hardy, Thomas,	0.33274665734856895	11.701800793777354	1900.5333333333333	15	2223469		Hathi
1620	Goncourt, Edmond de,	0.3327112679276929	0.6472743551601117	1901.5	4	295890		Hathi
1870	Hawthorne, Nathaniel,	0.3324576791288046	1.7411094647475454	1919.125	8	959635		Hathi
3849	Stevenson, George,	0.33210001594402705	0.9135743575318676	1913.5	2	247472		Hathi
383	Betham-Edwards, Matilda,	0.33206365196570703	5.391414153988435	1898.8	5	326622		Hathi
3738	Smith, Logan Pearsall,	0.33181924000804225	5.941594845700824	1906.0	2	65416		Hathi
1952	Hilton, James,	0.33178181022735465	5.568969931452441	1931.3333333333333	3	296870		Hathi
1679	Greene, Robert,	0.33117798009197824	3.3921945198442804	1904.4	5	158155		Hathi
219	Bairnsfather, Bruce,	0.33093913425393356	2.7031803095069566	1917.5	2	113009		Hathi
2746	Mathew, Frank James,	0.33059755711142125	13.969810081918036	1897.1666666666667	6	339688		Hathi
1074	Deeping, Warwick,	0.33055522292350753	4.735779854492379	1916.857142857143	7	786608		Hathi
1502	Galt, John,	0.3305035709405308	6.283095726163496	1921.3333333333333	3	226245		Hathi
1428	Fortescue, J. W.	0.3304167748924287	0.7020366475034353	1898.0	2	84223		Hathi
775	Christie, Agatha,	0.33015336616655394	3.146197725704115	1925.0	2	172988		Hathi
2503	Linton, E. Lynn	0.3297830581413001	10.635875897278977	1889.1538461538462	13	1449883		Hathi
725	Cervantes Saavedra, Miguel de,	0.32946121821219315	2.3905831632765304	1899.764705882353	17	2692517		Hathi
3510	Ruffini, Giovanni,	0.32941176470588224	0.6427875587502133	1891.0	1	163978		Hathi
1321	Falkner, John Meade,	0.329326892663965	1.4955224953421404	1919.0	2	236485		Hathi
534	Briton, E. Vincent.	0.32919254658385105	2.123709865456698	1885.0	1	94008		Hathi
2232	Joyce, James,	0.32857675550005216	1.2270081040152332	1934.5	2	426495		Hathi
