	author	volumes	weight	pub_date_avg	books	wordcount	ethnicity	corpus
3825	Stacpoole, H. De Vere (Henry De Vere),	1.0	1.0	1924.0	1	122127		Hathi
3826	Stacpoole, Margaret Robson.	1.0	1.0	1914.0	1	90578		Hathi
3828	Stafford, Thomas,	1.0	1.0	1896.0	1	129523		Hathi
3841	Stead, F. Herbert	1.0	1.0	1917.0	1	226202		Hathi
3829	Stallings, Laurence,	1.0	1.0	1925.0	1	79874		Hathi
3830	Stamper, Charles William,	1.0	1.0	1913.0	1	130894		Hathi
3831	Stanford, Hope.	1.0	1.0	1884.0	1	52254		Hathi
3832	Stanhope-Lovell, W.	1.0	1.0	1904.0	1	35176		Hathi
3833	Stanley, Arthur G.	1.0	1.0	1936.0	1	54037		Hathi
3834	Stanley, Caroline Abbot,	1.0	1.0	1906.0	1	134460		Hathi
3836	Stanley, Jane,	1.0	1.0	1888.0	1	64875		Hathi
3837	Stanley, Robert.	1.0	1.0	1903.0	1	49736		Hathi
3838	Stanton, Coralie.	1.0	1.0	1913.0	1	126702		Hathi
3839	Starkey, E. A. Henry.	1.0	1.0	1907.0	1	64028		Hathi
3840	Stawell, Maud Margaret Key,	1.0	1.0	1912.0	1	31255		Hathi
3736	Skram, Amalie,	1.0	1.0	1899.0	1	75168		Hathi
3734	Skinner, M. L. (Mary Louisa),	1.0	1.0	1925.0	1	153908		Hathi
3580	Sampson, George,	1.0	1.0	1910.0	1	7186		Hathi
3633	Selby, Thomas G.	1.0	1.0	1895.0	1	61143		Hathi
3614	Scott, Evelyn,	1.0	1.0	1922.0	1	67406		Hathi
3617	Scott, James George,	1.0	1.0	1911.0	1	103772		Hathi
3618	Scott, Michael,	1.0	1.0	1894.0	1	134692		Hathi
3620	Scott, Peter,	1.0	1.0	1936.0	1	57167		Hathi
3623	Scott-James, R. A.	1.0	1.0	1910.0	1	73131		Hathi
3624	Scrymsour, Ella M.,	1.0	1.0	1922.0	1	117600		Hathi
3627	Seaman, Owen,	1.0	1.0	1902.0	1	40410		Hathi
3628	Searcy, Alfred.	1.0	1.0	1912.0	1	105085		Hathi
3629	Searlelle, Luscombe.	1.0	1.0	1896.0	1	37855		Hathi
3630	Sebright, Arthur Edward Saunders,	1.0	1.0	1922.0	1	61234		Hathi
3632	Seeley, E. L.	1.0	1.0	1886.0	1	58448		Hathi
3634	Sell, Frank Reginald.	1.0	1.0	1928.0	1	64660		Hathi
3611	Schumacher, Heinrich Vollrat,	1.0	1.0	1929.0	1	121851		Hathi
3635	Sellers, Charles.	1.0	1.0	1888.0	1	43059		Hathi
3636	Sellers, Tom,	1.0	1.0	1934.0	1	8234		Hathi
3637	Sellers, Tom.	1.0	1.0	1927.0	1	5728		Hathi
3638	Selous, Edmund,	1.0	1.0	1912.0	1	51385		Hathi
3639	Semenov, V. I.	1.0	1.0	1910.0	1	28480		Hathi
3642	Service, Robert W.	1.0	1.0	1915.0	1	114014		Hathi
3643	Serviez, Jacques Roergas de,	1.0	1.0	1899.0	1	135194		Hathi
3644	Seth-Smith, Elsie K.	1.0	1.0	1922.0	1	46500		Hathi
3645	Seton, Ernest Thompson,	1.0	1.0	1922.0	1	26989		Hathi
3646	Setoun, Gabriel,	1.0	1.0	1898.0	1	83971		Hathi
3647	Severn, Doris.	1.0	1.0	1911.0	1	28862		Hathi
3612	Schwann, Duncan,	1.0	1.0	1910.0	1	114187		Hathi
3610	Schultz, James Willard,	1.0	1.0	1907.0	1	155621		Hathi
3650	Seymour, Beatrice Kean (Stapleton) Mrs.	1.0	1.0	1923.0	1	152804		Hathi
3592	Satchell, William.	1.0	1.0	1905.0	1	129809		Hathi
3581	Samson, John,	1.0	1.0	1901.0	1	102504		Hathi
3582	Sanborn, Pitts,	1.0	1.0	1929.0	1	104561		Hathi
3583	Sanchez, Nellie (Van de Grift)	1.0	1.0	1920.0	1	107107		Hathi
3584	Sandars, Mary Frances,	1.0	1.0	1909.0	1	83867		Hathi
3585	Sandars, Virginia.	1.0	1.0	1891.0	1	88334		Hathi
3586	Sanders, Ella Katharine.	1.0	1.0	1897.0	1	88045		Hathi
3587	Sandes, John,	1.0	1.0	1912.0	1	60145		Hathi
3588	Sanzara, Rahel.	1.0	1.0	1929.0	1	119151		Hathi
3589	Sapper,	1.0	1.0	1916.0	1	38639		Hathi
3590	Saroyan, William,	1.0	1.0	1937.0	1	70902		Hathi
3591	Sartoris, Adelaide Kemble,	1.0	1.0	1880.0	1	43285		Hathi
3593	Saunders, John,	1.0	1.0	1883.0	1	47780		Hathi
3607	Schmitz, Marie Verhoeven,	1.0	1.0	1932.0	1	93291		Hathi
3594	Saunders, Marshall,	1.0	1.0	1903.0	1	99680		Hathi
3595	Savage, Richard,	1.0	1.0	1895.0	1	186094		Hathi
3596	Savi, E. W.	1.0	1.0	1922.0	1	132072		Hathi
3597	Savile, Frank	1.0	1.0	1914.0	1	93006		Hathi
3598	Savile, Frank (Frank Mackenzie)	1.0	1.0	1925.0	1	63949		Hathi
3599	Saxby, Jessie Margaret Edmondston,	1.0	1.0	1887.0	1	34800		Hathi
3600	Sayce, Conrad Harvey,	1.0	1.0	1922.0	1	68823		Hathi
3603	Scanlan, Nelle Margaret.	1.0	1.0	1932.0	1	133133		Hathi
3604	Scarron,	1.0	1.0	1892.0	1	153715		Hathi
3605	Schlötel, A. E.	1.0	1.0	1888.0	1	77271		Hathi
3606	Schmidt, Otto Ernst,	1.0	1.0	1909.0	1	102304		Hathi
3649	Seymour, Beatrice Kean (Stapleton)	1.0	1.0	1920.0	1	151670		Hathi
3651	Shakespeare, William,	1.0	1.0	1897.0	1	704334		Hathi
3733	Skinner, M. L.	1.0	1.0	1918.0	1	77550		Hathi
3716	Sinnett, A. P.	1.0	1.0	1886.0	1	64208		Hathi
3699	Sieroszewski, Waclaw,	1.0	1.0	1909.0	1	134501		Hathi
3700	Silberrad, Una Lucy,	1.0	1.0	1911.0	1	117204		Hathi
3701	Sime, William,	1.0	1.0	1884.0	1	46832		Hathi
3702	Simonov, Konstantin Mikhaĭlovich,	1.0	1.0	1940.0	1	136880		Hathi
3703	Simpson, Alyse.	1.0	1.0	1939.0	1	85381		Hathi
3705	Simpson, E. Blantyre	1.0	1.0	1914.0	1	66050		Hathi
3706	Simpson, Evelyn Blantyre,	1.0	1.0	1898.0	1	66476		Hathi
3707	Simpson, Helen DeGuerry,	1.0	1.0	1935.0	1	14611		Hathi
3710	Sims, George Robert,	1.0	1.0	1897.0	1	91644		Hathi
3714	Singmaster, Elsie,	1.0	1.0	1923.0	1	101809		Hathi
3715	Sinnatamby,	1.0	1.0	1898.0	1	17722		Hathi
3717	Sinués de Marco, María del Pilar,	1.0	1.0	1890.0	1	28118		Hathi
3693	Sidgwick, Cecily Ullman,	1.0	1.0	1918.0	1	101314		Hathi
3718	Sir Cooke, Stenson,	1.0	1.0	1937.0	1	96742		Hathi
3719	Sir, Besant, Walter,	1.0	1.0	1900.0	1	195506		Hathi
3720	Sir, Mackenzie, Compton,	1.0	1.0	1924.0	1	124235		Hathi
3721	Sir, Scott, Ernest,	1.0	1.0	1929.0	1	232714		Hathi
3722	Sir, Scott, Walter,	1.0	1.0	1912.0	1	179328		Hathi
3724	Sir, Squire, John Collings,	1.0	1.0	1924.0	1	64873		Hathi
3725	Sir, St. Johnston, Thomas Reginald,	1.0	1.0	1928.0	1	48436		Hathi
3727	Sister of Notre Dame.	1.0	1.0	1920.0	1	34627		Hathi
3728	Sitwell, Constance,	1.0	1.0	1932.0	1	45470		Hathi
3729	Sitwell, Edith, Dame,	1.0	1.0	1937.0	1	104263		Hathi
3732	Skeat, Walter William,	1.0	1.0	1901.0	1	20595		Hathi
3697	Sidney, Philip, Sir,	1.0	1.0	1939.0	1	277860		Hathi
3690	Shrubsole, Edgar S.	1.0	1.0	1893.0	1	52144		Hathi
3652	Shanks, Edward.	1.0	1.0	1919.0	1	75275		Hathi
3671	Sheppard, Ethel.	1.0	1.0	1910.0	1	34715		Hathi
3653	Shannon, W. F.	1.0	1.0	1899.0	1	48288		Hathi
3654	Sharar, Dewan	1.0	1.0	1935.0	1	97538		Hathi
3657	Sharpe, Elizabeth,	1.0	1.0	1939.0	1	65681		Hathi
3660	Shaw, Gertrude.	1.0	1.0	1914.0	1	32460		Hathi
3661	Shaw, Kerr.	1.0	1.0	1926.0	1	61349		Hathi
3662	Shaw, Margaret.	1.0	1.0	1939.0	1	180653		Hathi
3663	Shay, Frank,	1.0	1.0	1934.0	1	108291		Hathi
3664	Shedlock, Marie L.,	1.0	1.0	1910.0	1	18361		Hathi
3666	Shelby, Gertrude Mathews,	1.0	1.0	1931.0	1	164393		Hathi
3667	Shelley, Gerard	1.0	1.0	1925.0	1	88819		Hathi
3670	Sheppard, Alfred Tresidder,	1.0	1.0	1920.0	1	74943		Hathi
3672	Sheppard, W. J.	1.0	1.0	1906.0	1	70987		Hathi
3689	Shreve, Carl	1.0	1.0	1940.0	1	102517		Hathi
3674	Sheridan, Clare Consuelo (Frewen) Mrs.	1.0	1.0	1924.0	1	117704		Hathi
3676	Sheridan, Richard Brinsley,	1.0	1.0	1935.0	1	89370		Hathi
3677	Sherwood, Mary Martha,	1.0	1.0	1902.0	1	165479		Hathi
3678	Shew, E. L.	1.0	1.0	1894.0	1	51638		Hathi
3680	Shiel, M. P. (Matthew Phipps),	1.0	1.0	1906.0	1	92428		Hathi
3681	Shioya, Sakae.	1.0	1.0	1920.0	1	28867		Hathi
3682	Shipton, Helen.	1.0	1.0	1893.0	1	47845		Hathi
3683	Shishkov, V. I͡A. (Vi͡acheslav I͡Akovlevich),	1.0	1.0	1931.0	1	70605		Hathi
3684	Sholokhov, Mikhail Aleksandrovich,	1.0	1.0	1935.0	1	168769		Hathi
3687	Shorthouse, J. H. (Joseph Henry),	1.0	1.0	1929.0	1	215313		Hathi
3688	Shorthouse, J.H.	1.0	1.0	1883.0	1	233793		Hathi
2618	MacNeice, Louis,	1.0	1.0	1932.0	1	102541		Hathi
2243	Jones, W. Henry,	1.0	1.0	1889.0	1	226091		Hathi
2616	MacMillan, Michael,	1.0	1.0	1901.0	1	58599		Hathi
881	Cooke, W. Bourne.	1.0	1.0	1907.0	1	106153		Hathi
859	Colomb, P. H.	1.0	1.0	1893.0	1	112271		Hathi
861	Colvile, H. E.	1.0	1.0	1884.0	1	64802		Hathi
863	Combe, Martin.	1.0	1.0	1886.0	1	79238		Hathi
864	Combe, William,	1.0	1.0	1895.0	1	242219		Hathi
868	Comstock, Harriet T.	1.0	1.0	1921.0	1	112663		Hathi
869	Concannon, Thomas,	1.0	1.0	1914.0	1	59294		Hathi
870	Connolly, Roy.	1.0	1.0	1940.0	1	252950		Hathi
874	Conscience, Hendrik,	1.0	1.0	1887.0	1	95950		Hathi
875	Constantine, Murray,	1.0	1.0	1940.0	1	89162		Hathi
876	Converse, Florence,	1.0	1.0	1933.0	1	118466		Hathi
879	Cook, Emily Constance (Baird),	1.0	1.0	1903.0	1	55500		Hathi
880	Cooke, Harold P.	1.0	1.0	1912.0	1	27583		Hathi
882	Cookson, Sybil Irene Eleanor Taylor,	1.0	1.0	1919.0	1	126492		Hathi
814	Clifford, E.	1.0	1.0	1905.0	1	92205		Hathi
883	Coolidge, Susan,	1.0	1.0	1918.0	1	77922		Hathi
884	Coon, Carleton S. (Carleton Stevens),	1.0	1.0	1932.0	1	104389		Hathi
888	Cooper, John Butler.	1.0	1.0	1916.0	1	89874		Hathi
889	Cooper, Katherine,	1.0	1.0	1884.0	1	88997		Hathi
890	Coppard, A. E.	1.0	1.0	1922.0	1	41368		Hathi
892	Copping, Arthur E.	1.0	1.0	1911.0	1	63337		Hathi
893	Copping, Arthur Edward,	1.0	1.0	1917.0	1	59237		Hathi
896	Corelli, Marie.	1.0	1.0	1887.0	1	168274		Hathi
898	Corner, Caroline.	1.0	1.0	1908.0	1	91650		Hathi
900	Cornwall, Rosalind.	1.0	1.0	1935.0	1	83184		Hathi
901	Cory, Vivian.	1.0	1.0	1903.0	1	68326		Hathi
904	Cossins, George.	1.0	1.0	1896.0	1	90198		Hathi
858	Colomb,	1.0	1.0	1882.0	1	83095		Hathi
857	Colmore, G.	1.0	1.0	1894.0	1	41603		Hathi
856	Colman, George,	1.0	1.0	1898.0	1	131114		Hathi
855	Collis, Maurice,	1.0	1.0	1939.0	1	97734		Hathi
819	Clift, C Winifred Lechmere.	1.0	1.0	1909.0	1	70188		Hathi
820	Clive, Caroline Wigley,	1.0	1.0	1929.0	1	109960		Hathi
821	Clough, Arthur Hugh,	1.0	1.0	1888.0	1	145441		Hathi
822	Clouston, J. Storer	1.0	1.0	1903.0	1	80908		Hathi
824	Clowes, W. Laird	1.0	1.0	1892.0	1	63468		Hathi
825	Clutterbuck, Walter J.	1.0	1.0	1890.0	1	66331		Hathi
826	Clutton-Brock, Ellen.	1.0	1.0	1880.0	1	84427		Hathi
827	Clynton, Richard.	1.0	1.0	1889.0	1	112476		Hathi
829	Cobban, J. Maclaren	1.0	1.0	1893.0	1	48098		Hathi
830	Cobbleigh, Tom,	1.0	1.0	1892.0	1	44920		Hathi
831	Cobbold, Richard,	1.0	1.0	1923.0	1	176859		Hathi
832	Cobham, Alan John, Sir,	1.0	1.0	1926.0	1	49012		Hathi
833	Cockton, Henry,	1.0	1.0	1886.0	1	368829		Hathi
834	Coggin, Joan.	1.0	1.0	1929.0	1	76803		Hathi
835	Coignet, Jean Roch,	1.0	1.0	1928.0	1	123469		Hathi
837	Colam, Lance.	1.0	1.0	1939.0	1	83607		Hathi
838	Colcord, Lincoln,	1.0	1.0	1922.0	1	76949		Hathi
843	Collier, John,	1.0	1.0	1934.0	1	29397		Hathi
845	Collingwood, W. G.	1.0	1.0	1899.0	1	20961		Hathi
847	Collins, Dale.	1.0	1.0	1923.0	1	83822		Hathi
848	Collins, Frances Cotton,	1.0	1.0	1882.0	1	56583		Hathi
849	Collins, George Ernest Patrick,	1.0	1.0	1934.0	1	106121		Hathi
850	Collins, Mabel,	1.0	1.0	1893.0	1	40996		Hathi
852	Collins, Vere H. (Vere Henry),	1.0	1.0	1924.0	1	169306		Hathi
854	Collis, E. T.	1.0	1.0	1898.0	1	67265		Hathi
905	Cost, March,	1.0	1.0	1935.0	1	161120		Hathi
907	Cottrell, Dorothy (Wilkinson)	1.0	1.0	1928.0	1	80225		Hathi
908	Coulevain, Pierre de.	1.0	1.0	1911.0	1	185691		Hathi
948	Crichton, Madeline.	1.0	1.0	1893.0	1	69112		Hathi
953	Crofts, Freeman Wills,	1.0	1.0	1933.0	1	91031		Hathi
954	Crofts, John.	1.0	1.0	1886.0	1	43310		Hathi
960	Cronise, Florence M.	1.0	1.0	1903.0	1	71151		Hathi
961	Crooke, William,	1.0	1.0	1899.0	1	56145		Hathi
963	Cross, Ruth,	1.0	1.0	1930.0	1	95377		Hathi
965	Crouch, Archer Philip.	1.0	1.0	1887.0	1	123083		Hathi
966	Crowley, Aleister,	1.0	1.0	1929.0	1	20037		Hathi
967	Cruikshank, George,	1.0	1.0	1885.0	1	36225		Hathi
968	Crutchley, William Caius,	1.0	1.0	1912.0	1	113358		Hathi
969	Cullum, Ridgwell,	1.0	1.0	1903.0	1	100348		Hathi
970	Cumberland, Gerald,	1.0	1.0	1921.0	1	112794		Hathi
971	Cumberlege, Claude.	1.0	1.0	1936.0	1	64972		Hathi
972	Cuming, Edward William Dirom,	1.0	1.0	1893.0	1	115471		Hathi
973	Cuming, Edward William Diron,	1.0	1.0	1897.0	1	109725		Hathi
974	Cummins, Geraldine Dorothy,	1.0	1.0	1939.0	1	108344		Hathi
975	Cummins, Maria S.	1.0	1.0	1880.0	1	191197		Hathi
976	Cuninghame, Caroline Madelina Fairlie.	1.0	1.0	1892.0	1	48900		Hathi
980	Cupples, George,	1.0	1.0	1899.0	1	70678		Hathi
981	Currey, Edward Hamilton.	1.0	1.0	1917.0	1	83878		Hathi
982	Currie, Jessie Monteath.	1.0	1.0	1920.0	1	61494		Hathi
983	Currie, Mary Montgomerie (Lamb) Singleton,	1.0	1.0	1901.0	1	47616		Hathi
984	Curtin, Jeremiah,	1.0	1.0	1895.0	1	61328		Hathi
985	Curtis, Ella J.	1.0	1.0	1889.0	1	63753		Hathi
987	Curzon, G.	1.0	1.0	1886.0	1	52302		Hathi
988	Custance, Henry,	1.0	1.0	1894.0	1	83985		Hathi
950	Crocker, Aimée,	1.0	1.0	1937.0	1	81746		Hathi
947	Creyke, Walter,	1.0	1.0	1890.0	1	103273		Hathi
911	Courlander, Alphonse,	1.0	1.0	1912.0	1	118108		Hathi
945	Crepaz, Adele,	1.0	1.0	1893.0	1	22246		Hathi
913	Court Treatt, Stella.	1.0	1.0	1930.0	1	65740		Hathi
915	Courtney, W. L.	1.0	1.0	1913.0	1	51393		Hathi
916	Coutts, Henry Thomas,	1.0	1.0	1914.0	1	23305		Hathi
917	Cowan, James,	1.0	1.0	1911.0	1	83254		Hathi
918	Cowie, Bessie,	1.0	1.0	1900.0	1	58772		Hathi
919	Cowper, Edith.	1.0	1.0	1900.0	1	101871		Hathi
920	Cowper, Frank,	1.0	1.0	1897.0	1	93522		Hathi
921	Cox, Annie.	1.0	1.0	1881.0	1	60856		Hathi
922	Cox, Edmund Charles,	1.0	1.0	1905.0	1	92054		Hathi
923	Cox, George W.	1.0	1.0	1912.0	1	70539		Hathi
924	Cox, Harding,	1.0	1.0	1922.0	1	83044		Hathi
925	Coxon, Ethel.	1.0	1.0	1886.0	1	46441		Hathi
926	"Coxon, Muriel (Hine) ""Mrs. Sidney Coxon."""	1.0	1.0	1912.0	1	112705		Hathi
929	Crackenthorpe, Hubert.	1.0	1.0	1897.0	1	47641		Hathi
930	Craig, William Henry,	1.0	1.0	1895.0	1	55834		Hathi
931	Craige, John Houston,	1.0	1.0	1933.0	1	106876		Hathi
932	Craigie, William A.	1.0	1.0	1896.0	1	164884		Hathi
935	Crake, A. D.	1.0	1.0	1886.0	1	69901		Hathi
937	Crane, Thomas Frederick,	1.0	1.0	1885.0	1	201928		Hathi
938	Crankshaw, Edward.	1.0	1.0	1940.0	1	83663		Hathi
939	Cranmer, Thomas,	1.0	1.0	1928.0	1	91117		Hathi
940	Craufurd, Russell.	1.0	1.0	1909.0	1	82631		Hathi
942	Crawford, J. H.	1.0	1.0	1900.0	1	72350		Hathi
943	Crawfurd, Oswald,	1.0	1.0	1888.0	1	138337		Hathi
944	Creighton, Basil,	1.0	1.0	1917.0	1	178529		Hathi
816	Clifford, Hugh Charles, Sir,	1.0	1.0	1928.0	1	93387		Hathi
813	Cliffe, Francis Henry.	1.0	1.0	1887.0	1	51086		Hathi
990	Cuthell, Edith E.	1.0	1.0	1892.0	1	42385		Hathi
722	Caunter, Hobart,	1.0	1.0	1899.0	1	211572		Hathi
706	Carter, Thomas Thellusson,	1.0	1.0	1912.0	1	88018		Hathi
709	Casanova, Giacomo,	1.0	1.0	1892.0	1	159700		Hathi
710	Casserly, Gordon.	1.0	1.0	1921.0	1	87113		Hathi
711	Castaigne, André.	1.0	1.0	1909.0	1	133875		Hathi
712	Castelar, Isabella.	1.0	1.0	1893.0	1	116644		Hathi
713	Castellane, Antione Marie Eugène Philippe Boniface,	1.0	1.0	1911.0	1	47596		Hathi
714	Castle, Agnes (Sweetman)	1.0	1.0	1919.0	1	75368		Hathi
715	Castle, Agnes (Sweetman),	1.0	1.0	1907.0	1	78002		Hathi
716	Castle, Agnes Sweetman.	1.0	1.0	1916.0	1	71570		Hathi
719	Cather, Willa,	1.0	1.0	1912.0	1	62105		Hathi
720	Catling, Thomas,	1.0	1.0	1909.0	1	86371		Hathi
721	Caṭṭopādhyāya, Śaratcandra,	1.0	1.0	1922.0	1	61872		Hathi
723	Cavalier, Z. L.	1.0	1.0	1913.0	1	77589		Hathi
812	Cleugh, James.	1.0	1.0	1936.0	1	127388		Hathi
724	Cayley, George John,	1.0	1.0	1908.0	1	131092		Hathi
726	Caṭṭopādhyāya, Śaratcandra,	1.0	1.0	1922.0	1	60864		Hathi
727	Caṭṭopādhyāẏa, Baṅkimacandra,	1.0	1.0	1904.0	1	70221		Hathi
728	Cena, G.	1.0	1.0	1908.0	1	64327		Hathi
730	Chadwick, William Sydney	1.0	1.0	1930.0	1	57089		Hathi
731	Chadwick, William Sydney,	1.0	1.0	1931.0	1	49824		Hathi
732	Chalmers, Thomas Wightman.	1.0	1.0	1931.0	1	51774		Hathi
733	Chamberlain, Basil Hall,	1.0	1.0	1888.0	1	28034		Hathi
734	Chamberlain, Henry Richardson,	1.0	1.0	1894.0	1	87756		Hathi
735	Chambers, Stracey.	1.0	1.0	1900.0	1	40712		Hathi
736	Chambrun, Clara Longworth,	1.0	1.0	1917.0	1	49278		Hathi
737	Chamisso, Adelbert von,	1.0	1.0	1913.0	1	52425		Hathi
704	Carter, Harry,	1.0	1.0	1900.0	1	38618		Hathi
703	Carter, E.	1.0	1.0	1904.0	1	9655		Hathi
702	Carswell, Catherine MacFarlane,	1.0	1.0	1920.0	1	180879		Hathi
700	Carrington,	1.0	1.0	1880.0	1	93449		Hathi
661	Calabrella, E. C. de,	1.0	1.0	1889.0	1	168124		Hathi
662	Calderon, George,	1.0	1.0	1902.0	1	38610		Hathi
664	Calverley, Charles Stuart,	1.0	1.0	1883.0	1	15867		Hathi
668	Campbell, A. B. (Archibald Bruce),	1.0	1.0	1937.0	1	119040		Hathi
669	Campbell, Frances.	1.0	1.0	1906.0	1	93775		Hathi
671	Campbell, Phyllis.	1.0	1.0	1915.0	1	24092		Hathi
672	Campbell, R. W.	1.0	1.0	1919.0	1	63558		Hathi
673	Campbell, Walter Douglas.	1.0	1.0	1898.0	1	88285		Hathi
674	Candler, Edmund,	1.0	1.0	1912.0	1	74158		Hathi
675	Cankar, Ivan,	1.0	1.0	1930.0	1	29923		Hathi
677	Canning, Albert Stratford George,	1.0	1.0	1911.0	1	92637		Hathi
678	Cantacuzène-Altieri, Olga,	1.0	1.0	1894.0	1	68649		Hathi
681	Cardigan and Lancastre, Adeline Louis Maria de Horsey,	1.0	1.0	1909.0	1	35712		Hathi
682	Carette,	1.0	1.0	1890.0	1	61668		Hathi
683	Carew, Paul.	1.0	1.0	1937.0	1	92339		Hathi
684	Carey, Alfred E.	1.0	1.0	1920.0	1	143915		Hathi
686	Carleton, Henry Guy,	1.0	1.0	1884.0	1	9734		Hathi
687	Carleton, William	1.0	1.0	1893.0	1	539133		Hathi
689	Carlyle, Jane Welsh,	1.0	1.0	1903.0	1	121635		Hathi
691	Carmichael, Amy,	1.0	1.0	1909.0	1	92189		Hathi
692	Carmichael, Hartley,	1.0	1.0	1897.0	1	114056		Hathi
695	Carpentier, Georges,	1.0	1.0	1920.0	1	64877		Hathi
696	Carr, Alice Vansittart (Strettell),	1.0	1.0	1889.0	1	61182		Hathi
697	Carr, John Dickson,	1.0	1.0	1938.0	1	102982		Hathi
698	Carr, William Guy.	1.0	1.0	1932.0	1	120970		Hathi
739	Chant, Laura Ormiston Dibbin,	1.0	1.0	1899.0	1	139417		Hathi
740	Charles, Elizabeth Rundle,	1.0	1.0	1886.0	1	135826		Hathi
741	Charlesworth, Maria Louisa,	1.0	1.0	1903.0	1	162240		Hathi
778	Christian, Sydney.	1.0	1.0	1894.0	1	52212		Hathi
782	Christine,	1.0	1.0	1908.0	1	35886		Hathi
785	Churchill, Winston,	1.0	1.0	1923.0	1	207870		Hathi
786	Churchward, William Brown,	1.0	1.0	1888.0	1	61321		Hathi
787	Cid,	1.0	1.0	1894.0	1	139063		Hathi
788	Cieza de León, Pedro de,	1.0	1.0	1918.0	1	184705		Hathi
789	Cimino, Hugh.	1.0	1.0	1915.0	1	40327		Hathi
790	Clapperton, Jane Hume,	1.0	1.0	1888.0	1	94274		Hathi
791	Clare, Austin.	1.0	1.0	1882.0	1	44584		Hathi
792	Clark, Kate McCosh.	1.0	1.0	1896.0	1	65524		Hathi
793	Clarke, A. W.	1.0	1.0	1899.0	1	144496		Hathi
794	Clarke, Austin,	1.0	1.0	1936.0	1	129721		Hathi
795	Clarke, Basil.	1.0	1.0	1917.0	1	110191		Hathi
796	Clarke, Cecil.	1.0	1.0	1890.0	1	103267		Hathi
797	Clarke, Clara Savile.	1.0	1.0	1891.0	1	59403		Hathi
798	Clarke, Forester.	1.0	1.0	1918.0	1	69345		Hathi
800	Clarke, Violet,	1.0	1.0	1909.0	1	38591		Hathi
801	Cleadas,	1.0	1.0	1886.0	1	13868		Hathi
802	Clear, Gwen.	1.0	1.0	1930.0	1	56112		Hathi
803	Cleaver, Hylton.	1.0	1.0	1928.0	1	93382		Hathi
806	Cleland, E. Davenport.	1.0	1.0	1890.0	1	41644		Hathi
807	Cleland, John,	1.0	1.0	1926.0	1	85179		Hathi
808	Cleland, Robert.	1.0	1.0	1885.0	1	61459		Hathi
809	Clement, George.	1.0	1.0	1920.0	1	81029		Hathi
810	Clements, Arthur Frederick,	1.0	1.0	1940.0	1	83526		Hathi
811	Clements, Mary E.	1.0	1.0	1888.0	1	48444		Hathi
780	Christie, Mary Elizabeth,	1.0	1.0	1880.0	1	49945		Hathi
777	Christian, Catherine,	1.0	1.0	1935.0	1	133764		Hathi
742	Charleton, R. J.	1.0	1.0	1897.0	1	76307		Hathi
776	Chrislieb, Marie Luise	1.0	1.0	1930.0	1	90042		Hathi
743	Charlin, Antoine.	1.0	1.0	1890.0	1	49193		Hathi
744	Charlton, Lionel Evelyn Oswald,	1.0	1.0	1934.0	1	63431		Hathi
745	Charlton, Moyra.	1.0	1.0	1930.0	1	25912		Hathi
746	Charlton, Randal.	1.0	1.0	1906.0	1	119883		Hathi
747	Charnwood, Godfrey Rathbone Benson,	1.0	1.0	1906.0	1	64384		Hathi
748	Charrière, Isabelle de,	1.0	1.0	1925.0	1	81249		Hathi
749	Charrière, Isabelle de,	1.0	1.0	1925.0	1	81172		Hathi
751	Chatterji, Bankim Chandra,	1.0	1.0	1884.0	1	71095		Hathi
753	Chaves Nogales, Manuel,	1.0	1.0	1938.0	1	84174		Hathi
754	Cheesman, Evelyn,	1.0	1.0	1933.0	1	89140		Hathi
756	Chernilo, Capel.	1.0	1.0	1892.0	1	29493		Hathi
757	Chernova-Kolbasina, Olʹga E.	1.0	1.0	1936.0	1	99102		Hathi
758	Chesney, F. R.	1.0	1.0	1889.0	1	76586		Hathi
760	Chesterton, Cecil,	1.0	1.0	1912.0	1	24702		Hathi
764	Chiang, Yee,	1.0	1.0	1938.0	1	26049		Hathi
765	Chichester, Francis Charles,	1.0	1.0	1933.0	1	90291		Hathi
766	Chichester, Francis, Sir,	1.0	1.0	1936.0	1	82812		Hathi
767	Chikamatsu, Monzaemon,	1.0	1.0	1926.0	1	131468		Hathi
768	Childe, Wilfred Rowland,	1.0	1.0	1917.0	1	21121		Hathi
769	Childers, Erskine,	1.0	1.0	1913.0	1	132321		Hathi
770	Chirikov, E. N. (Evgeniĭ Nikolaevich),	1.0	1.0	1930.0	1	45140		Hathi
771	Chodzko, Alexander,	1.0	1.0	1896.0	1	74962		Hathi
773	Cholmondeley, Mary.	1.0	1.0	1921.0	1	140702		Hathi
774	Chotzner, Jospeh,	1.0	1.0	1911.0	1	42342		Hathi
775	Choynowski, Piotr,	1.0	1.0	1940.0	1	77071		Hathi
989	Cuthbertson, David.	1.0	1.0	1910.0	1	37422		Hathi
991	Cutting, Ceres.	1.0	1.0	1912.0	1	34937		Hathi
1303	Esmond, Henry.	1.0	1.0	1880.0	1	47715		Hathi
1214	Dunstan, Mary.	1.0	1.0	1939.0	1	88839		Hathi
1200	Duff, Henrietta A.	1.0	1.0	1880.0	1	53297		Hathi
1201	Duffus, R. L. (Robert Luther),	1.0	1.0	1931.0	1	100610		Hathi
1202	Duffy, Bella.	1.0	1.0	1883.0	1	56329		Hathi
