	author	intl_frac	weight	pub_date_avg	books	wordcount	ethnicity	corpus
3376	Raine, Allen,	0.6428359857735182	0.95462360001854	1905.0	2	270234		Hathi
3693	Sidgwick, Cecily Ullman,	0.6426426426426435	1.171554267970871	1918.0	1	101314		Hathi
1459	Frankau, Gilbert,	0.6424344515846196	8.364880283926636	1927.8333333333333	6	1127091		Hathi
149	Arena.	0.6423841059602649	1.141639394079749	1883.0	1	47145		Hathi
1975	Hoare, E. N.	0.6413043478260869	0.9724961721221618	1882.0	1	33720		Hathi
1157	Doudney, Sarah,	0.6412361132451478	1.2810846736173125	1888.0	2	99593		Hathi
2379	Laffan, May.	0.6408669459543153	3.4937412771372336	1884.3333333333333	3	468502		Hathi
133	Andreae, Percy.	0.6407766990291267	0.408580637857264	1895.0	1	89856		Hathi
2488	Leverson, Ada.	0.6404808606754058	1.977081391303593	1907.5	2	154486		Hathi
198	Author of Told in the verandah.	0.640000000000001	1.313320380709053	1893.0	1	61066		Hathi
989	Cuthbertson, David.	0.6399999999999998	0.714367861760272	1910.0	1	37422		Hathi
3571	Saintsbury, George,	0.6394829960603077	2.9351721232515993	1892.0	2	340245		Hathi
2577	Lunn, Arnold,	0.6394736842105246	1.2872919867655406	1914.0	1	105219		Hathi
3687	Shorthouse, J. H. (Joseph Henry),	0.6387536514118787	1.7001523130888965	1929.0	1	215313		Hathi
2466	Leigh, Alfred.	0.6386554621848745	0.7143105978034189	1882.0	1	59381		Hathi
4311	Whiteing, Richard,	0.6384839650145749	1.5874527239565666	1888.0	1	77016		Hathi
4227	Warner, Sylvia Townsend,	0.6382978723404258	0.2857949170951512	1927.0	1	58618		Hathi
3933	Sullivan, James Frank,	0.6380952380952386	0.47028013233869204	1900.0	1	79583		Hathi
3562	Sackville-West, V.	0.6379899471883106	1.6073320585743076	1921.5	2	123367		Hathi
4203	Walker-Smith, Derek,	0.6379310344827587	0.6370313167234626	1930.0	1	97359		Hathi
3106	"Officer of the ""Die Hards."""	0.6379310344827582	0.7215152801321503	1915.0	1	28653		Hathi
1503	Gale, Norman,	0.6378841745801569	1.475546598291259	1899.0	2	40783		Hathi
863	Combe, Martin.	0.63768115942029	0.310386786554046	1886.0	1	79238		Hathi
4133	Vachell, Horace Annesley,	0.6376634714496402	13.056168772784492	1915.4	10	1073678		Hathi
993	D'Arcy, Ella.	0.6367209579457005	1.457872425744511	1896.5	2	115385		Hathi
2651	Mackinnon, James.	0.6364883401920423	2.1506292715256685	1897.0	1	120823		Hathi
4071	Toynbee, William.	0.6363636363636365	0.8815853561198342	1890.0	1	17790		Hathi
3647	Severn, Doris.	0.6363636363636364	0.13584820425968266	1911.0	1	28862		Hathi
3264	Playford, John,	0.6363636363636362	0.3569439547856489	1933.0	1	21969		Hathi
889	Cooper, Katherine,	0.6357142857142866	0.5607125898911972	1884.0	1	88997		Hathi
2173	James, M. R.	0.6356191766338457	0.8173340738510659	1921.0	2	82910		Hathi
1334	Farjeon, Benjamin Leopold.	0.6352941176470588	0.5046973064888468	1890.0	1	60031		Hathi
3726	Sir, Walpole, Hugh,	0.6351780737124819	5.3332656212743546	1932.5	4	500839		Hathi
1288	Emery, J. Inman.	0.6350364963503653	0.8686800629310071	1925.0	1	112429		Hathi
2438	Le Gallienne, Richard,	0.634992235686283	6.108777008715584	1897.8	10	498806		Hathi
1830	Hare, Augustus J. C.	0.634945539455428	6.410304462718345	1896.0	2	278135		Hathi
3524	Rossmore, Derrick Warner William Westenra,	0.634517766497464	2.215211278005889	1912.0	1	63397		Hathi
1689	Greene, Robert,	0.6344098915923722	2.6671032518035327	1904.4	5	158155		Hathi
4463	[Marston, Edward]	0.6344086021505377	1.9591614605356529	1888.0	1	33840		Hathi
2135	Ingoldsby, Thomas,	0.6342577589886242	3.0376203813787668	1892.0	3	540025		Hathi
2023	Hon., Sackville-West, Edward,	0.6336976268192084	2.2493474926835595	1929.5	4	596949		Hathi
3466	Ritchie, Anne Thackeray,	0.6336916315826431	3.9929795891949045	1898.75	4	465521		Hathi
3624	Scrymsour, Ella M.,	0.6335403726708084	0.48798468636844333	1922.0	1	117600		Hathi
3536	Runciman, Walter Runciman,	0.6333333333333327	0.7986975960998736	1904.0	1	80330		Hathi
1421	Forbes, George,	0.6329113924050628	0.6940974161554021	1911.0	1	40569		Hathi
2900	Moberly, A.	0.6324786324786318	0.7123218602732359	1886.0	1	58546		Hathi
1668	Grant, James L.	0.6322580645161289	0.7383083640083038	1933.0	1	74831		Hathi
4272	Wentworth-James, Gertie de S.	0.6321839080459765	0.3961922804415396	1911.0	1	78271		Hathi
1847	Harris-Burland, J. B.	0.6321243523316062	0.4977361643175252	1905.0	1	138212		Hathi
1469	Fraser, Ronald,	0.6319977689324532	1.03571051066499	1927.5	2	210119		Hathi
4330	Wilkins, W. H.	0.6319902573220509	1.5155741286298499	1894.0	2	106495		Hathi
891	Coppard, A. E. (Alfred Edgar),	0.6318071349475296	7.036522322259998	1931.375	16	1292104		Hathi
3821	St. Mars, F.	0.6315789473684212	0.2635508669519085	1912.0	1	77090		Hathi
3688	Shorthouse, J.H.	0.6309148264984221	1.9331937789811953	1883.0	1	233793		Hathi
893	Copping, Arthur Edward,	0.6307692307692311	0.7822362455814404	1917.0	1	59237		Hathi
245	Barber, H.	0.6306306306306304	1.5459889692768627	1918.0	1	25592		Hathi
3462	Rita,	0.6300239577097313	0.9938275265125481	1894.5	2	80315		Hathi
3635	Sellers, Charles.	0.6296296296296304	1.5645357948265937	1888.0	1	43059		Hathi
4132	Upward, Edward.	0.6296296296296298	0.3259082166716488	1938.0	1	59059		Hathi
475	Borden, Mary.	0.629006006034814	2.3251291927907496	1930.6666666666667	3	347304		Hathi
1177	Doyle, Lynn,	0.6289138543845345	0.7478827157233169	1928.5	2	171019		Hathi
3775	Snoad, A. Warner Hull.	0.6285714285714289	0.22900790422638784	1884.0	1	54476		Hathi
3741	Slow, Edward.	0.6285714285714286	0.2483068864821603	1899.0	1	50242		Hathi
501	Boyle, Kay,	0.6285714285714286	0.4734150952730987	1932.0	1	26352		Hathi
2865	Middlemass, Jean.	0.6284490758477423	1.491913730663902	1884.0	2	89952		Hathi
3935	Summers, Montague,	0.6283298953648806	1.636571420397702	1934.5	2	271189		Hathi
1231	Eardley-Wilmot, S.,	0.6283185840707972	0.9148023275191666	1912.0	1	44029		Hathi
2318	King, Richard Ashe,	0.6279269424786815	1.6307109660961736	1886.3333333333333	3	185942		Hathi
2990	Murry, John Middleton,	0.6274509803921575	0.420983543769232	1924.0	1	86362		Hathi
3254	Pim, Herbert Moore,	0.6274509803921566	0.5171322211364533	1914.0	1	70305		Hathi
2720	Marriage, Caroline.	0.6274509803921564	0.20802996433556672	1903.0	1	87384		Hathi
1812	Hampson, John,	0.6268656716417904	0.3876339501263891	1932.0	1	123217		Hathi
1978	Hobbes, John Oliver,	0.6267893108564561	8.462708079255224	1900.8181818181818	11	1028382		Hathi
4204	Wallace, Edgar,	0.626769236764503	5.8521722889284815	1922.5	6	465083		Hathi
1957	Higginson, Alexander Henry,	0.6261682242990653	2.327547037014393	1939.0	1	16386		Hathi
4485	Čapek, Karel,	0.6261564122320755	2.305326275435194	1933.5	2	126444		Hathi
1059	De Morgan, William Frend,	0.6260162601626023	0.2782185881723828	1910.0	1	157582		Hathi
4429	Young, Francis Brett,	0.6256314443747304	12.832258968605911	1926.7857142857142	14	1982449		Hathi
1083	Delafield, E. M.,	0.6251377497029703	4.000977424655901	1928.7142857142858	7	666719		Hathi
1425	Forbes, Urquhart Atwell,	0.6250000000000008	1.0410922116166044	1884.0	1	120515		Hathi
368	Berens, Louise.	0.6250000000000002	0.31983339138197703	1886.0	1	53494		Hathi
1672	Grant, Sybil,	0.625	1.1079957954306396	1912.0	1	56619		Hathi
2293	Kennedy, Wardlaw.	0.625	0.515895773687959	1899.0	1	33164		Hathi
4169	Vince, Charles.	0.625	0.4920952438618115	1922.0	1	34768		Hathi
3338	Pullen, H. W.	0.625	1.1828793859642885	1914.0	1	7232		Hathi
2729	Marsh-Caldwell, Anne,	0.6240786240786241	0.7352054887198508	1882.0	1	197321		Hathi
3435	Reynolds, Baillie,	0.6239887477113506	1.9361746342507378	1905.6666666666667	3	287715		Hathi
2941	More, Thomas,	0.6238196406822616	3.176445523538885	1894.6666666666667	3	485713		Hathi
1508	Galsworthy, John,	0.6237878624670448	11.389262257124262	1922.7142857142858	14	930128		Hathi
2083	Hull, Eleanor,	0.6236044657097287	2.3831147330619395	1930.0	1	93780		Hathi
1829	Hardy, Thomas,	0.6235795247439502	8.935790523824766	1900.5333333333333	15	2223469		Hathi
759	Chesson, Nora,	0.6235541387543426	2.934712852017671	1900.5	2	115759		Hathi
394	Bigg-Wither, G.,	0.6233766233766231	0.6835003386726612	1887.0	1	40155		Hathi
1333	Farjeon, B. L.	0.6222724435555449	7.8490871663708885	1891.0	13	1096150		Hathi
841	Coleridge, Christabel R.	0.6218558532062359	1.7792195546446363	1887.0	2	109385		Hathi
2660	Macquoid, Katharine S.	0.6216554728935427	3.961655204025796	1886.6666666666667	6	355708		Hathi
2187	Jay, Harriett.	0.6216216216216219	0.3316814186219132	1883.0	1	39762		Hathi
2883	Milman, Constance.	0.6212121212121212	0.7813053878464888	1892.0	1	30110		Hathi
1594	Gingold, Hélène,	0.6211142899375802	1.3904074916754816	1889.0	2	120867		Hathi
552	Brontë, Charlotte,	0.6206159779203708	4.391775388415155	1898.111111111111	9	1742851		Hathi
364	Benson, Stella,	0.6205129003030188	9.817103233711082	1926.6	10	652116		Hathi
2728	Marsh, Richard.	0.6203208556149731	1.2942237568387385	1919.0	1	103003		Hathi
916	Coutts, Henry Thomas,	0.6199999999999998	0.7647307193819037	1914.0	1	23305		Hathi
4254	Webb, Mary Gladys Meredith,	0.6199490739089418	1.6392551553661596	1929.5714285714287	7	682589		Hathi
1086	Delannoy, Burford.	0.6197183098591545	0.20902003840213815	1900.0	1	121076		Hathi
2821	McNeile, H. C.	0.6195905024403974	1.2960142823762661	1917.5	2	137279		Hathi
3143	Page, Hamilton.	0.6194029850746272	0.6351052780097518	1880.0	1	75205		Hathi
696	Carr, Alice Vansittart (Strettell),	0.6190476190476192	0.24468833167866422	1889.0	1	61182		Hathi
3838	Stanton, Coralie.	0.6190476190476191	0.4135437900007429	1913.0	1	126702		Hathi
4175	Vivian, Evelyn Charles.	0.6189024390243911	1.243645691469676	1911.0	1	94008		Hathi
128	Anderdon, W. H.	0.6188524590163936	2.0075002188078677	1889.0	1	129970		Hathi
1046	Dawson, Coningsby,	0.6187500000000008	1.7151531721940687	1918.0	1	33251		Hathi
4431	Young, Stuart.	0.6187175043327557	2.093638152282852	1904.0	1	98234		Hathi
2019	Holtby, Winifred,	0.617892995040749	4.184937739182835	1934.3333333333333	3	349657		Hathi
1098	Dering, Edward Heneage,	0.6176470588235285	0.7054402733322656	1894.0	1	103076		Hathi
71	Adams, Johns Bernard Pye,	0.6175824175824198	1.4795749562394758	1917.0	1	109613		Hathi
4321	Wiggin, Kate Douglas Smith,	0.6174846930815102	3.597858559688916	1906.0	3	155467		Hathi
3894	Strachey, Lytton,	0.6174496644295302	2.3146527460135955	1938.0	1	22945		Hathi
926	"Coxon, Muriel (Hine) ""Mrs. Sidney Coxon."""	0.61744966442953	0.47122760531726066	1912.0	1	112705		Hathi
4393	Worthey,	0.6171617161716179	1.2280167764597667	1890.0	1	87948		Hathi
654	Caffyn, Mannington,	0.6170212765957444	0.49734967492826104	1894.0	1	33684		Hathi
4236	Watson, Aaron,	0.6168224299065423	0.7230177393083972	1892.0	1	52750		Hathi
4301	Whitby, Beatrice.	0.6167664670658689	0.4494129574997156	1893.0	1	132452		Hathi
2547	Loomis, Laura Hibbard,	0.6165048543689323	2.097370493033352	1911.0	1	35009		Hathi
1015	Darling, Charles John Darling, Baron,	0.6163793103448281	1.9831720774738917	1926.0	1	41698		Hathi
1588	Gilliat, Edward,	0.6162790697674421	0.3680296426323765	1893.0	1	83292		Hathi
105	Alexander,	0.6162775024636299	5.978797629517066	1888.7142857142858	7	1161052		Hathi
252	Baring, Maurice,	0.6161316913748447	27.397417276963864	1922.5833333333333	12	1034097		Hathi
1126	Dillwyn, E. A.	0.6157814400614599	0.5076029090943172	1883.5	2	101619		Hathi
517	Bray,	0.6157438010667663	6.2142344833355025	1884.0	7	1009941		Hathi
1807	Hamilton, M.	0.6153846153846156	0.29682961087396664	1896.0	1	62443		Hathi
3822	St. Mars, F.,	0.6153846153846154	0.1380278468901961	1913.0	1	67142		Hathi
4248	Watts, George Frederick,	0.6153846153846154	1.1386491824427507	1907.0	1	8139		Hathi
4333	Willard, Frances E.	0.6153846153846152	0.668166236186124	1895.0	1	13870		Hathi
2045	Horton, Samuel.	0.6153846153846148	0.46581883367185367	1921.0	1	79580		Hathi
1435	Fortescue, J. W.	0.6153233367658694	0.5245869237287683	1898.0	2	84223		Hathi
3859	Stephen, Harry Lushington,	0.6151260504201668	2.3141477864917515	1899.0	1	91646		Hathi
1299	Ertz, Susan.	0.6148058273596333	3.137526613503062	1931.0	2	146173		Hathi
2084	Hullah, Mary E.	0.6147540983606559	0.7413700315922752	1888.0	1	58656		Hathi
2054	Housman, Laurence,	0.6146179277415131	3.278910422325081	1912.6153846153845	13	867746		Hathi
479	Boteler, John Harvey.	0.6141636141636173	2.0657031518603195	1883.0	1	141320		Hathi
47	(Victor Sawdon), Pritchett, V. S.	0.6141337101740633	2.099625574725773	1934.0	3	297489		Hathi
3431	Ressich, John.	0.6141304347826075	0.8948838413393346	1922.0	1	73289		Hathi
3959	Symons, Arthur,	0.6139951023483652	2.053696602904934	1914.5	2	138490		Hathi
533	Brightwen, Eliza,	0.6139240506329113	1.0965706638112278	1909.0	1	51358		Hathi
718	Castle, Egerton,	0.6137882738955065	1.788048261683571	1896.6666666666667	3	504452		Hathi
573	Brown, T. E.	0.6137872520672096	0.6049281784548762	1886.0	2	106816		Hathi
4412	Wynne, Catherine Simpson.	0.6136363636363633	0.5194297940077115	1887.0	1	60387		Hathi
2323	Kingsley, Charles,	0.6135667197718268	37.207432204882046	1893.76	25	4033952		Hathi
1658	Graham, Winifred	0.6134020618556701	0.835916875971105	1908.0	1	82723		Hathi
1246	Edwardes, Tickner,	0.6126760563380287	0.9873230079129728	1911.0	1	102529		Hathi
1187	Drewry, Edith Stewart.	0.6119402985074626	0.543379891157262	1883.0	1	43950		Hathi
1796	Hallifax, Sydney	0.6119402985074625	1.06530818406877	1900.0	1	44835		Hathi
175	Ashton, John,	0.6118653114975807	8.069303075966188	1888.5	4	323488		Hathi
246	Barber, Margaret Fairless,	0.611270970101053	1.0130231752297962	1903.5	2	51468		Hathi
1564	Gibbons, Stella,	0.6110574334559231	3.7469906790461907	1936.4	5	682171		Hathi
1492	Fullerton, Georgiana,	0.6103637472840728	4.299108431504668	1892.0	3	492222		Hathi
666	Cameron, H. Lovett,	0.6103294171312243	1.3767553151437693	1891.5	2	137519		Hathi
3403	Reade, Charles,	0.6101810512117557	18.603469149086084	1894.5384615384614	26	4271581		Hathi
3938	Sunity Devee,	0.6099999999999994	2.8437549761630585	1921.0	1	75205		Hathi
4023	Thomas, Edward,	0.6099347797898875	0.9608358491625696	1914.3333333333333	3	108038		Hathi
525	Breton, Frederic.	0.6099290780141848	0.5642611834740566	1897.0	1	89069		Hathi
3626	Seago, Edward,	0.6099094811727696	2.1694948042028614	1934.0	2	185056		Hathi
357	Bennett, Rolf.	0.6096690858802389	1.3300889367836373	1930.5	2	208619		Hathi
3168	Parkes, William Theodore,	0.6093750000000007	0.9094332343904478	1895.0	1	50168		Hathi
1127	Dillwyn, Elizabeth Amy.	0.6093749999999998	0.3844324781167837	1884.0	1	59340		Hathi
594	Brémont, Anna Dunphy,	0.6093189964157698	1.135654985117731	1899.0	1	87568		Hathi
1664	Grant Watson, Elliot L. (Elliot Lovegood),	0.609302325581395	1.2175271672042902	1924.0	1	62943		Hathi
478	Boschère, Jean de,	0.608763552529932	0.4090732770203964	1919.5	2	84561		Hathi
4244	Watson, Robert A.,	0.6080000000000005	0.6356391117481744	1895.0	1	140190		Hathi
983	Currie, Mary Montgomerie (Lamb) Singleton,	0.608	0.9357174802164852	1901.0	1	47616		Hathi
886	Cooper, E. H.	0.6079709484092237	3.1298020240829745	1899.0	2	142274		Hathi
3539	Russell, Dora.	0.6078431372549018	0.7472864590766742	1883.0	1	72978		Hathi
512	Bramah, Ernest,	0.6077937094275541	2.334853925529844	1919.8	5	447835		Hathi
3621	Scott, Walter,	0.6077365872959161	19.198453093605938	1912.7142857142858	14	3085209		Hathi
2212	Jesse, F. Tennyson	0.6073088030039886	3.02414449354314	1916.2	5	488312		Hathi
2590	Lysaght, Sidney Royse,	0.60656442145121	2.7192198607910556	1899.6666666666667	3	503969		Hathi
976	Cuninghame, Caroline Madelina Fairlie.	0.6060606060606059	0.24054299824189937	1892.0	1	48900		Hathi
4228	Warr, Charles Laing,	0.6058394160583933	0.65582958940672	1916.0	1	74459		Hathi
3191	Peacock, T. L.	0.6050420168067228	0.8859838664890812	1891.0	1	47875		Hathi
1782	Hall, Bradnock.	0.6048183859009314	1.7438037934060315	1903.5	2	105477		Hathi
532	Brightwen,	0.6046511627906972	0.3539223778937774	1892.0	1	43306		Hathi
2040	Horsley, Reginald	0.6046511627906969	0.6285019374271794	1896.0	1	97546		Hathi
3289	Powell, Anthony,	0.6041666666666666	0.49213063061332246	1931.0	1	69531		Hathi
3532	Royde-Smith, Naomi Gwladys.	0.6038961038961042	1.5358462304333051	1927.0	1	71481		Hathi
985	Curtis, Ella J.	0.6033057851239669	1.3530142764974997	1889.0	1	63753		Hathi
1247	Edwards, Annie,	0.6032291545796662	3.234028675065509	1894.0	3	451850		Hathi
3913	Stuart, Esmè,	0.6031746031746033	0.24273110009561963	1910.0	1	92513		Hathi
3766	Smith, Stevie,	0.603112840466926	1.2345233210800606	1938.0	1	74203		Hathi
2803	McCarthy, Justin.	0.6026490066225165	1.1114628649228648	1893.0	1	48425		Hathi
3677	Sherwood, Mary Martha,	0.6026200873362448	0.4932649237763974	1902.0	1	165479		Hathi
308	Baylor, Frances Courtenay,	0.6025641025641035	1.0653688076065637	1894.0	1	52193		Hathi
553	Brooke, Henry,	0.6025168254292492	1.5096669266574239	1907.5	2	451222		Hathi
2529	Loane, A. E.	0.6021505376344085	0.7371771148554674	1912.0	1	89935		Hathi
2785	Maxwell,	0.6019736842105247	1.705298234937315	1892.0	1	63542		Hathi
1642	Gottfried,	0.6019417475728157	1.1086309275064106	1900.0	1	33116		Hathi
282	Barry, William Francis,	0.6017950613341877	1.73336267604311	1887.0	2	340468		Hathi
2057	Howard, Frederick James,	0.6013513513513533	1.3420491062628022	1930.0	1	117924		Hathi
1871	Hatton, Joseph,	0.6011948414656749	11.191486007021819	1884.0	4	316862		Hathi
2877	Miller, Irene.	0.6009389671361502	0.5827552022837705	1912.0	1	130281		Hathi
1369	Fielding, Henry,	0.6004757428494009	11.152933188322642	1907.7916666666667	24	3269941		Hathi
2711	Markham, Clements R.	0.6004514672686245	3.7321899339052487	1896.0	1	84617		Hathi
4453	[Cove, Joseph Walter]	0.6000000000000012	1.5108703937481693	1939.0	1	80212		Hathi
4076	Traill, H. D.	0.6000000000000003	0.5282407165462393	1892.0	1	67477		Hathi
4293	Wheeler, Maud.	0.6000000000000002	0.5609710234559423	1894.0	1	25416		Hathi
4295	Wheelwright, Edith Gray.	0.6000000000000002	0.16444228610493558	1895.0	1	86703		Hathi
3411	Rees, Alfred Wellesley,	0.6000000000000001	0.07563092539708154	1905.0	1	94258		Hathi
3934	Summerhays, R. S. (Reginald Sherriff),	0.6000000000000001	0.04722824203729934	1939.0	1	37736		Hathi
1673	Grant-Forbes, G. A.	0.6	0.07853198825766845	1895.0	1	22694		Hathi
1532	Garstin, Norman.	0.6	0.0508547564993445	1900.0	1	35045		Hathi
3485	Robey, George,	0.5999999999999999	0.20660051874332785	1924.0	1	51758		Hathi
2523	Littlejohn, Harvey,	0.5999999999999999	0.16536092612991626	1925.0	1	32333		Hathi
2849	Merydew, J. T.	0.5999999999999974	1.2506026254860056	1888.0	1	92630		Hathi
851	Collins, Mortimer,	0.599926143001865	3.4947210603495424	1882.0	3	354011		Hathi
2300	Kernahan, Coulson,	0.599787928214802	6.344706437437248	1899.2857142857142	7	336843		Hathi
1561	Gibbon, Charles,	0.5994221283986209	7.505168927776138	1887.75	8	567087		Hathi
2697	Mansfield, Estrith.	0.5993265993265995	1.1315465980403192	1927.0	1	93556		Hathi
3232	Philips, F. C.	0.5987661963980144	5.392523075193921	1887.25	4	274829		Hathi
3730	Sitwell, Osbert,	0.5985835641203525	2.438981149888432	1934.0	2	298268		Hathi
867	Compton-Rickett, Arthur,	0.5983328382344939	1.1672700943525605	1911.5	2	130261		Hathi
1437	Fortescue-Brickdale, Eleanor.	0.5982905982905984	0.8694045119987696	1919.0	1	47968		Hathi
1959	Hill, George Birkbeck Norman,	0.5980392156862746	1.488636973631347	1903.0	1	24423		Hathi
3029	Neuman, B. Paul	0.5977423805802216	1.885071673608397	1906.0	2	205362		Hathi
1885	Hay, Ian.	0.5976249947465455	4.905104879287762	1918.6666666666667	3	234082		Hathi
2640	Mackay, Charles,	0.5973942115783522	3.534615270474353	1884.0	2	125764		Hathi
944	Creighton, Basil,	0.5973377703826981	1.1999228919147509	1917.0	1	178529		Hathi
1209	Duncan, Sara Jeannette,	0.5972222222222245	1.361057033418523	1901.0	1	75423		Hathi
1882	Hawthorne, Julian,	0.5965096996163874	1.7132970424815215	1899.0	2	126500		Hathi
685	Carey, Rosa Nouchette,	0.5962429979422315	7.0811922277398445	1893.0	15	2372416		Hathi
1935	Herkomer, Hubert von,	0.5954198473282446	2.510597684483389	1910.0	1	55796		Hathi
3082	O'Donnell, Elliott,	0.5953068283148522	9.837330489875251	1917.2857142857142	7	516820		Hathi
3382	Ransome, Arthur,	0.5948049409046479	1.1952726379459322	1915.5	2	32962		Hathi
