	author	spec_nongb_subcountry	weight	pub_date_avg	books	wordcount	ethnicity	corpus
2652	Maclaren, Ian,	0.7644889655296346	1.746985313030424	1896.6666666666667	3	317247		Hathi
3474	Roberts, Margaret,	0.7644052569200597	2.8430548076153808	1902.0	2	271065		Hathi
2531	Loch, Sydney.	0.7642276422764228	0.5879756906694651	1925.0	1	104235		Hathi
887	Cooper, James Fenimore,	0.7640542992166335	3.3296933199005565	1915.75	4	838329		Hathi
999	Dahn, Felix,	0.7640449438202245	0.9644283755444285	1883.0	1	45982		Hathi
388	Biagi, D.,	0.7639484978540773	1.2972683771001838	1899.0	1	89494		Hathi
349	Benecke, Else C. M.	0.7638868603788146	1.170881961426704	1915.5	2	129836		Hathi
3334	Puddicombe, Anne Adaliza Evans,	0.7638159544122254	0.8693123692646413	1903.0	2	245684		Hathi
4203	Wallace, Frederick William,	0.763681592039801	2.1738834121006323	1922.0	1	92142		Hathi
3303	Prévost, abbé,	0.7636363636363643	1.6136561432260144	1925.0	1	84916		Hathi
4270	Wentworth-James, Gertie de S.	0.7636363636363639	0.3501302527326354	1911.0	1	78271		Hathi
2232	Jones, Cecelia Anne.	0.7636363636363637	0.48584475351704776	1897.0	1	56407		Hathi
3899	Straus, Ralph,	0.7635467980295566	0.6443876522279445	1906.0	1	156970		Hathi
2493	Lewis, M. G. (Matthew Gregory),	0.7635411331380485	1.4429687336193513	1917.5	2	223179		Hathi
1630	Goncourt, Edmond de,	0.76350298402314	3.8950637299588564	1901.5	4	295890		Hathi
3177	Paton, Frank Hume Lyall	0.7634730538922154	1.9894250633858668	1903.0	1	83654		Hathi
1992	Hodgson, William Hope,	0.7631980301221775	0.4889989847225718	1921.0	2	195453		Hathi
1535	Gaskell, Catherine Henrietta Milnes,	0.7631578947368425	0.6176508207438202	1905.0	1	122622		Hathi
3888	Storr, Francis,	0.7631578947368421	1.0140709489589697	1895.0	1	56015		Hathi
2926	Moore, Edith Mary.	0.7631578947368416	0.2851286355298389	1920.0	1	132813		Hathi
1849	Harrison, Cuthbert Woodville,	0.762886597938144	1.7860586796353726	1916.0	1	54122		Hathi
1617	Gogarty, Oliver St. John,	0.7627906976744188	0.9726515313844443	1939.0	1	110141		Hathi
253	Baring-Gold, S.	0.7627906976744188	0.9555602244045105	1884.0	1	224222		Hathi
106	Alexander, Alexander,	0.7624999999999998	1.095648497973969	1919.0	1	109146		Hathi
3032	Nevill, Ralph,	0.7624113475177299	3.1274834432007066	1911.0	1	89857		Hathi
3098	O'Riordan, Conal,	0.7622711205387764	4.35343377029819	1927.0	3	378046		Hathi
4051	Tierce, Antoinette,	0.7622377622377606	0.8340916937496077	1931.0	1	85426		Hathi
2489	Lewis, D. B. Wyndham (Dominic Bevan Wyndham),	0.762114537444934	0.8433790524871343	1936.0	1	134113		Hathi
3669	Sheppard, Alfred Tresidder,	0.7620481927710843	2.2073684955385984	1920.0	1	74943		Hathi
1221	Dutt, Romesh Chunder,	0.7620396600566575	3.7305653757836836	1909.0	1	94297		Hathi
2789	Maxwell-Scott, Mary Monica,	0.761986301369858	2.8795383768147125	1908.0	1	101055		Hathi
1647	Goulding, F. R.	0.7619047619047624	0.7219362811500161	1880.0	1	43482		Hathi
1030	Davies, Charles Maurice,	0.7619047619047621	0.6829897496157643	1895.0	1	61282		Hathi
158	Armstrong, Anthony,	0.7619047619047621	0.5952242361266431	1934.0	1	35159		Hathi
1736	Grosvenor,	0.761904761904762	0.5668078071044995	1906.0	1	110765		Hathi
3661	Shaw, Margaret.	0.7619047619047616	0.5792178629188743	1939.0	1	180653		Hathi
2249	Juan Manuel,	0.7614612200429469	1.606252890902051	1897.5	2	148241		Hathi
3361	Quin, Shirland.	0.7613168724279835	1.9063287663837662	1935.0	1	63515		Hathi
2984	Murray, David Christie,	0.7612584692494943	6.81081496398599	1893.909090909091	11	839792		Hathi
3515	Rose, Héloïse Durant.	0.7611940298507462	1.1566478730426297	1899.0	1	57726		Hathi
1151	Dorchain, Auguste,	0.7610208816705318	1.8992005286848335	1915.0	1	113077		Hathi
3628	Searlelle, Luscombe.	0.7610062893081766	2.0928673559876234	1896.0	1	37855		Hathi
2519	Lipsett, H. Caldwell.	0.7610062893081762	1.04465372382167	1896.0	1	75839		Hathi
2750	Mason, George Finch.	0.7608695652173912	0.3429633418719024	1896.0	1	66831		Hathi
337	Bell, Gertrude Lowthian,	0.7608695652173907	1.893637070442924	1894.0	1	48416		Hathi
1936	Herman, Henry,	0.7607376580607892	1.7982203197155595	1896.0	3	200464		Hathi
808	Cleland, Robert.	0.7606837606837616	0.948567416374085	1885.0	1	61459		Hathi
2340	Knowles, Joseph,	0.76068376068376	0.8245011787084027	1914.0	1	70707		Hathi
4273	Werner, Alice,	0.7606726435635341	4.968768768520176	1893.0	3	408886		Hathi
3110	Oman, Carola,	0.7606557377049178	2.1437166333274247	1931.0	1	141785		Hathi
2830	Meek, George,	0.7604166666666663	1.1972333279257845	1910.0	1	79908		Hathi
2707	Margueritte, Paul,	0.7603335216008859	9.312424630769987	1905.6666666666667	3	423266		Hathi
273	Barr, Robert,	0.7602193607041148	3.838943540063147	1896.5	2	297954		Hathi
204	Aïdé, Hamilton,	0.7601901890843092	2.94237507559235	1886.0	2	119472		Hathi
1196	Duchess,	0.7600990248676781	5.989440880696704	1888.0588235294117	17	2232179		Hathi
3326	Pryce, Richard,	0.7600313272034306	1.1191717035577906	1907.3333333333333	3	252247		Hathi
4007	Tey, Josephine,	0.7600033335920777	1.0646967893290513	1933.5	2	158213		Hathi
4084	Tregellas, I. T.	0.7600000000000002	0.2544808711267164	1894.0	1	48950		Hathi
3056	Nivedita,	0.7599502487562186	2.783670435434477	1913.0	1	143915		Hathi
2709	Marie,	0.75989001453084	1.911955574130258	1909.3333333333333	3	175192		Hathi
1295	Erckmann, Emile,	0.7596566523605158	1.96339882870581	1909.0	1	177393		Hathi
2901	Moir, D. M.	0.7596153846153847	0.49710725556651236	1911.0	1	104244		Hathi
2970	Muddock, Joyce Emmerson Preston,	0.7595967755813383	3.602424108810769	1907.0	3	314651		Hathi
2948	Morison, R. C. H.,	0.7592592592592592	0.5865907589635876	1901.0	1	183479		Hathi
2107	Hutchinson, W. M. L. (Winifred Margaret Lambart),	0.7592592592592584	1.8700062178370416	1914.0	1	71943		Hathi
1451	France, Anatole,	0.759163314069286	48.94453185170346	1919.5	36	2188619		Hathi
2351	Kraemmer, Elias.	0.7590361445783153	0.7945725045685245	1922.0	1	104098		Hathi
2765	Matters, Leonard.	0.7590361445783129	0.6332175448659857	1929.0	1	65312		Hathi
662	Calderon, George,	0.7590361445783128	1.071139712258152	1902.0	1	38610		Hathi
3640	Sergeant, Adeline,	0.7590032470843582	1.645916856549898	1895.3333333333333	3	268299		Hathi
4458	[Lappo-Danilevskai͡a, Nadezhda Aleksandrovna (Li͡utkevich),	0.7587548638132295	0.7746902676115595	1917.0	1	165300		Hathi
2159	Jacob, Violet.	0.7586206896551725	0.19374557968835934	1922.0	1	74582		Hathi
1468	Fraser, Mary Crawford.	0.7586206896551647	3.0966985673241783	1915.0	1	97991		Hathi
2161	Jacobs, W. W.	0.7584263779379373	0.8468020730610473	1903.5	4	268983		Hathi
1483	Freytag, Gustav,	0.7581699346405216	0.2343879494148135	1887.0	1	325255		Hathi
3906	Stretton, Hesba,	0.7581587322348673	2.389545634121846	1890.5	4	416037		Hathi
781	Christie-Murray, David.	0.7580882716086969	1.2235174468794427	1881.5	2	110835		Hathi
1932	Herbert, Alice.	0.7580645161290319	0.35285270275149494	1922.0	1	87552		Hathi
1294	Erckman, Emile,	0.7580174927113719	1.9270138984837728	1909.0	1	177381		Hathi
3046	Nicholson, J. Shield	0.7578125000000002	4.323658954337758	1913.0	1	88507		Hathi
2705	Mardrus, Joseph C. V.	0.7575757575757576	2.251698323448362	1924.0	1	14605		Hathi
590	Bryce, Charles,	0.7575757575757576	0.3962875449552933	1914.0	1	124478		Hathi
3979	Tasma,	0.7574468085106373	1.7575390734800704	1895.0	1	66624		Hathi
1768	Haggard, H. Rider (Henry Rider),	0.7573838582559237	1.477860099152987	1933.5	2	268471		Hathi
314	Bazin, René,	0.7573529411764709	1.5461623211324098	1892.0	1	87656		Hathi
2819	McKishnie, Archie P.,	0.7572254335260138	0.8964084252803778	1925.0	1	96163		Hathi
3342	Purcell, Victor,	0.7572254335260116	1.162400865722339	1932.0	1	74158		Hathi
3093	O'Neill, Joseph.	0.7571428571428575	0.29602753425980916	1935.0	1	117824		Hathi
392	Bidder, M.	0.7571428571428571	0.559274403858379	1887.0	1	62365		Hathi
111	Alexander, Louis Charles,	0.7571428571428562	0.8936268144968823	1911.0	1	39031		Hathi
1754	Gulʹ, Roman,	0.7566063977746872	2.3517817923256934	1930.0	1	152335		Hathi
271	Barr, Amelia Edith Huddleston,	0.7565614523896724	4.854827548192792	1895.6666666666667	3	311526		Hathi
1195	Du Maurier, Daphne,	0.7565543071161055	1.0138547693802913	1933.0	1	131221		Hathi
372	Beresford, J. D. (John Davys),	0.7565259291907243	3.4644213706413174	1927.7142857142858	7	673098		Hathi
4465	[Webb, Henry Bertram Law]	0.7563025210084028	0.8976134901793471	1936.0	1	132116		Hathi
1048	Dawson, Warrington,	0.7561472109270264	1.5981171567575398	1907.0	2	342559		Hathi
2559	Lowry, H. D.	0.7560975609756092	0.4493492735419356	1898.0	1	45464		Hathi
1814	Hanley, James,	0.7559406314586254	5.911160508807287	1933.9285714285713	14	1507929		Hathi
2591	Lytton, Constance,	0.7558139534883731	0.37854369596810555	1914.0	1	113201		Hathi
3349	Pyle, Katharine,	0.7557335295499198	1.7103669503436916	1927.0	2	164833		Hathi
3848	Steevens, G. W.	0.7556818181818182	2.521308263965141	1896.0	1	34782		Hathi
890	Coppard, A. E.	0.7555555555555558	0.5420206332183085	1922.0	1	41368		Hathi
3753	Smith, Frederick R.	0.7555555555555556	0.26964475443418917	1899.0	1	83155		Hathi
3188	Payn, James,	0.7555384822741567	9.314276033694508	1890.4375	16	1639068		Hathi
15	(Edward Frederic), Benson, E. F.	0.7555210429831715	1.0975205440018343	1925.0	2	226732		Hathi
2426	Lawrence, George A. (George Alfred),	0.7554347826086931	0.9054598034918246	1928.0	1	101255		Hathi
3187	Pawlowska, Yoï.	0.7554090979394731	4.255138820709313	1916.5	2	58899		Hathi
2346	Konovalov, S. (Serge),	0.7553956834532377	0.6383000437537623	1932.0	1	108507		Hathi
2686	Manhood, H. A. (Harold Alfred),	0.7552826274466466	1.1248161741501301	1932.7142857142858	7	542790		Hathi
1161	Douglas, George,	0.7551893007940989	0.7280259310026133	1892.5	2	191091		Hathi
1442	Fothergill, John M.	0.7551020408163264	0.6549547652137833	1884.0	1	74556		Hathi
1164	Douglas, Robin,	0.7551020408163258	0.4158007414574407	1925.0	1	58719		Hathi
174	Ashton, Helen,	0.7548076923076945	2.0462575272670875	1932.0	1	101298		Hathi
528	Bridges, John A.	0.7547169811320751	0.3530075915025248	1893.0	1	74810		Hathi
142	Apollonius,	0.7547169811320735	2.6698323049406856	1889.0	1	89023		Hathi
168	Ashbee, C. R.	0.7545787545787532	0.9809312408821378	1910.0	1	138673		Hathi
1699	Grego, Joseph,	0.7545691906005229	1.253110918433803	1903.0	1	152292		Hathi
1271	Ellis, Beth.	0.7545454545454543	1.1081924426954095	1899.0	1	49459		Hathi
888	Cooper, John Butler.	0.7543859649122797	0.9480470025692092	1916.0	1	89874		Hathi
2240	Jones, P.	0.7540983606557378	0.8133358563363714	1895.0	1	186852		Hathi
1852	Harrison, J. E.	0.7540983606557377	0.5782635037790181	1889.0	1	105124		Hathi
2425	Lawrence, George A.	0.7540106951871656	0.8985693913839884	1903.0	1	103695		Hathi
1504	Gallagher, Frank.	0.7536945812807883	1.3479235320720768	1931.0	1	75041		Hathi
4173	Vivian, Evelyn Charles.	0.7536945812807879	1.075967255661438	1911.0	1	94008		Hathi
2033	Hopkins, Francis Powell.	0.753623188405798	0.7101872436215252	1893.0	1	48411		Hathi
3365	Rabelais, François,	0.7535049293949742	5.575708209436289	1907.3333333333333	3	372475		Hathi
4021	Thomas, Edward,	0.7534876227236328	0.8192430918066745	1914.3333333333333	3	108038		Hathi
110	Alexander, Louis C.	0.7534246575342457	0.9320445045258589	1911.0	1	39026		Hathi
2349	Kovalevskai︠a︡, S. V.	0.7533936651583707	1.9417305765534492	1895.0	1	113423		Hathi
2455	Leeds, Virginia Niles.	0.7533636617828221	1.0396261182605955	1898.0	2	112564		Hathi
4433	Yoxall, J. H.	0.7533564496807307	2.5608505969943236	1905.0	2	232428		Hathi
4006	Tetley, William C.	0.7532467532467543	1.4414856673079386	1921.0	1	79849		Hathi
2608	MacEwen, Constance.	0.7532467532467527	0.8904969946916694	1883.0	1	43085		Hathi
2801	McCarthy, Justin,	0.7532332328079245	4.488323707343749	1896.6	5	668557		Hathi
4052	Tilden, Freeman,	0.753164556962023	0.8656479692921709	1923.0	1	90946		Hathi
4091	Trevelyan, George Otto,	0.7531486146095743	2.874752548712367	1888.0	1	68811		Hathi
2817	McKesson, Charles L.	0.7530864197530857	0.3644883293653539	1898.0	1	110731		Hathi
4113	Turnbull, A. R. R.	0.7529411764705888	0.89547437219315	1901.0	1	47297		Hathi
3778	Solly, Henry,	0.7527366564075336	1.3252999113598811	1884.5	2	149413		Hathi
2225	Johnston, John.	0.7523809523809522	2.5074872894771967	1898.0	1	20865		Hathi
3367	Racowitza, Helene von,	0.752272727272719	2.9341197266242554	1910.0	1	149442		Hathi
4125	Uchard, Mario,	0.7522522522522529	1.15525401445287	1888.0	1	95751		Hathi
4362	Wilson, Violet A.	0.7519999999999977	1.4485538277403107	1922.0	1	85995		Hathi
2290	Kennedy, Edward B.	0.7518518518518521	1.9951632408401279	1902.0	1	67430		Hathi
2124	Hémon, Louis,	0.7517730496453904	1.3015055285919432	1922.0	1	53981		Hathi
1366	Field, Isobel,	0.7517241379310345	2.851210107402768	1903.0	1	25340		Hathi
4382	Wood, Walter,	0.7517241379310343	0.8434666245019283	1916.0	1	85658		Hathi
2854	Metternich-Winneburg, Pauline Clementine Marie Walburga Sándor von Szlavnicza,	0.7517241379310313	2.9813961714810633	1921.0	1	48467		Hathi
125	Ammers-Küller, Jo van,	0.7510373443983402	0.8205816899380419	1932.0	1	146340		Hathi
2960	Morrissey, James W.	0.750915750915751	2.4336466225395537	1904.0	1	55895		Hathi
2625	Macdonald, George,	0.7508090614886739	0.7155642363679963	1886.0	1	215168		Hathi
4114	Turner, Edward F.	0.7506554868938599	0.5792576069935781	1895.5	2	187767		Hathi
2910	Monro, W. D.	0.7505938242280285	2.6887101092724035	1911.0	1	78020		Hathi
3145	Palacio Valdés, Armando,	0.7505390955887058	2.1385228627743205	1892.5	2	259807		Hathi
1408	Fleming, George,	0.7504730529092988	2.5329470245718873	1888.0	3	234306		Hathi
4129	Upward, Allen,	0.7503288671945731	2.208441459082225	1896.6666666666667	3	226863		Hathi
1621	Golding, Louis,	0.7502965195860244	4.394165986803262	1933.5	2	134265		Hathi
295	Bates, Ralph,	0.75028260585867	2.304567988579745	1933.5	2	317665		Hathi
1678	Gray, John Alfred.	0.7502487562189009	2.881602678066772	1901.0	1	173780		Hathi
2137	Innes, Michael,	0.7500000000000002	0.460897628597067	1940.0	1	69190		Hathi
2746	Mason, Arthur Telford.	0.7500000000000001	0.13459122684029065	1939.0	1	29617		Hathi
2500	Lhotzky, Heinrich,	0.75	0.040052533713766415	1924.0	1	49762		Hathi
4291	Wheeler, Maud.	0.75	0.4705132631408036	1894.0	1	25416		Hathi
4188	Wackrill, H. R.	0.75	0.07911929588600866	1937.0	1	25191		Hathi
1121	Dickinson, Humphrey Neville,	0.75	0.32318699248653227	1917.0	1	6167		Hathi
3286	Potter, Frederick Felix.	0.75	0.36337177441466634	1938.0	1	16455		Hathi
4013	Theocritus.	0.75	1.5202854177455716	1929.0	1	1311		Hathi
1229	E. W.	0.75	0.5255126162764399	1887.0	1	11378		Hathi
538	Brlić-Mažuranić, Ivana,	0.75	0.32178469579454605	1924.0	1	49551		Hathi
1572	Gibson, Wilfrid Wilson,	0.75	0.30991979204858405	1931.0	1	6431		Hathi
2876	Miller, Irene.	0.75	0.4895496184805323	1912.0	1	130281		Hathi
1110	Dewar, George A. B.	0.75	0.3226115543322182	1915.0	1	12356		Hathi
3588	Sapper,	0.7499999999999999	0.6705718153843984	1916.0	1	38639		Hathi
2010	Holmes, F. M.	0.7499999999999999	0.14582548954938254	1880.0	1	41003		Hathi
2657	Macmillan, Malcolm Kingsley.	0.7499999999999999	0.5628619550026674	1886.0	1	28328		Hathi
4254	Webster, F. A. M.	0.7499999999999996	0.8380874523034709	1918.0	1	114151		Hathi
3074	O'Brien, Georgina.	0.7499999999999992	0.7066167877887476	1913.0	1	73336		Hathi
391	Bidder, Harold Francis,	0.7499999999999988	0.9980233341806996	1919.0	1	47929		Hathi
2552	Louÿs, Pierre,	0.7499999999999981	1.5755685238454127	1908.0	1	39215		Hathi
4238	Watson, H. B. Marriott	0.7497570373956608	4.906776917501799	1903.125	8	847351		Hathi
1598	Gissing, George,	0.7495808382317921	19.236177992376152	1904.96	25	2888219		Hathi
958	Crompton, Richmal,	0.7494968386902597	0.4503354303545808	1900.0	2	194582		Hathi
2604	MacDonald, George,	0.7491335269814587	2.017396894503306	1894.076923076923	13	2114436		Hathi
2233	Jones, Cecilia Anne.	0.7491039426523293	3.6815317189916894	1882.0	1	37761		Hathi
2437	Le Gallienne, Richard,	0.7490933339689999	5.4225414227372655	1897.8	10	498806		Hathi
498	Boyd, Frank M.,	0.7488789237668154	1.2453069214872463	1919.0	1	89227		Hathi
4034	Thoms, William John,	0.7488151658767759	1.0521304972709922	1924.0	1	399706		Hathi
3490	Robinson, F. W.	0.7484479047670664	1.4208055036355927	1888.6666666666667	3	187606		Hathi
3283	Potapenko, I. N.	0.7484279737286688	0.7038187543568588	1892.0	2	110491		Hathi
1492	Fullerton, Georgiana,	0.7483533937006257	3.668151975882994	1892.0	3	492222		Hathi
1015	Darling, Charles John Darling, Baron,	0.748251748251748	1.7087897987974028	1926.0	1	41698		Hathi
305	Baxley, Claude.	0.7480916030534353	0.6826164676098906	1899.0	1	95623		Hathi
2694	Manning, Anne,	0.7480368384184064	6.566637891539903	1899.5714285714287	7	486556		Hathi
4412	Wägner, Wilhelm,	0.7477634293843376	6.989281752371768	1899.75	4	530860		Hathi
2005	Hollingshead, John.	0.7476635514018694	1.8016784734480245	1900.0	1	88776		Hathi
3359	Quiller-Couch, Arthur Thomas, Sir,	0.7475247524752469	0.6734822998116694	1937.0	1	149449		Hathi
1477	Freiherr de, La Motte-Fouqué, Friedrich Heinrich Karl,	0.747440273037543	1.1514369790143801	1932.0	1	126793		Hathi
541	Brodie-Innes, J. W.	0.7472818288284465	1.74470908402769	1911.3333333333333	3	351233		Hathi
1035	Davies, Rhys,	0.7472382207658786	1.8646816657398664	1932.3333333333333	9	619380		Hathi
3641	Service, Robert W.	0.7471698113207551	1.1581252267398674	1915.0	1	114014		Hathi
3550	Rux.	0.7469387755102052	2.108302137854635	1891.0	1	57903		Hathi
4061	Tolstoy, Leo,	0.7468455079205635	10.950874183144466	1902.5294117647059	17	1632929		Hathi
2164	Jacobus, de Voragine,	0.7468354430379774	1.6831046545215467	1931.0	1	93550		Hathi
2985	Murray, Elizabeth.	0.7466666666666667	0.3010279751976213	1927.0	1	124143		Hathi
3616	Scott, James George,	0.746527777777776	1.382866102145475	1911.0	1	103772		Hathi
3317	Prindle, Frances Carruth,	0.7463768115942029	0.9425744582243335	1901.0	1	72951		Hathi
502	Brabourne, Edward Hugessen Knatchbull-Hugessen,	0.7462686567164178	0.24889901854668287	1880.0	1	134128		Hathi
1338	Farnol, Jeffery,	0.7461459535624798	2.2224569818367135	1922.6666666666667	3	221135		Hathi
1906	Heeley, Sibyl.	0.7460317460317459	1.2675132591845677	1895.0	1	24766		Hathi
3840	Stead, W. T.	0.7459459459459457	1.236725957231816	1921.0	1	74536		Hathi
1331	Faqīr Dihlavī, Mīr Shams al-Dīn,	0.7457627118644072	1.899165941684197	1903.0	1	30959		Hathi
756	Chernilo, Capel.	0.7457627118644069	1.993567232516226	1892.0	1	29493		Hathi
797	Clarke, Clara Savile.	0.7457627118644067	0.4948931736494885	1891.0	1	59403		Hathi
2916	Monteiro, Mariana.	0.7457044673539525	2.041242247217366	1890.0	1	71034		Hathi
3627	Searcy, Alfred.	0.7456445993031359	1.360846054205396	1912.0	1	105085		Hathi
902	Coryn, M. S.,	0.745618500177984	6.63621228416315	1936.0	2	196525		Hathi
1269	Elliot, Frances,	0.7454832807489894	1.9047399519363537	1884.5	2	98768		Hathi
2081	Hulbert, William Davenport,	0.7454545454545455	0.9087306643997715	1903.0	1	60315		Hathi
3697	Sienkiewicz, Henryk,	0.7454283370080119	9.589169735841038	1904.6	5	610310		Hathi
231	Balfour, Frederic Henry.	0.7453676461435087	1.5335944401223098	1890.0	2	127716		Hathi
2743	Masefield, John,	0.7453274245082308	10.114133332644938	1920.4166666666667	12	1109822		Hathi
794	Clarke, Austin,	0.7452471482889728	1.0102137858186988	1936.0	1	129721		Hathi
3725	Sir, Walpole, Hugh,	0.7452327109282262	4.73553338868488	1932.5	4	500839		Hathi
2456	Leffler, Anne Charlotte,	0.7452229299363056	2.064033842631573	1895.0	1	113703		Hathi
4230	Wassermann, Jakob,	0.7452059060609783	1.2258531333447593	1929.5	2	403426		Hathi
2792	Mayer, J. E.	0.7450980392156873	0.6949675240609589	1895.0	1	109697		Hathi
2783	Mawr, E. B.,	0.7450980392156854	0.8343002340514029	1881.0	1	30459		Hathi
2188	Jeaffreson, John Cordy,	0.7450139043775582	2.888667025851547	1890.0	2	160720		Hathi
3456	Ridge, W. Pett	0.7449975414739434	5.351965692922236	1906.5	10	948129		Hathi
2987	Murray, John Wilson,	0.7449952335557695	5.141539931179956	1904.0	1	203320		Hathi
1516	Gapon, Georgiĭ Apollonovich,	0.7449392712550601	1.9003391665049973	1905.0	1	64764		Hathi
1017	Darton, F. J. Harvey (Frederick Joseph Harvey),	0.7448979591836735	0.5594922771781675	1926.0	1	87277		Hathi
4318	Wieland, Christoph Martin,	0.744855967078191	0.7002554615252234	1904.0	1	172909		Hathi
3344	Pushkin, Aleksandr Sergeevich,	0.7448342191297445	2.0597149993791786	1919.5	2	176194		Hathi
