	author	occurs_100k	weight	pub_date_avg	books	wordcount	ethnicity	corpus
3619	Scott, P. E. S.	199.85367972798298	7.0	1916.0	7	721380		Hathi
2900	Moberly, A.	199.842858606907	1.0	1886.0	1	58546		Hathi
936	Crane, Stephen,	199.75246025388492	6.0	1903.1666666666667	6	447656		Hathi
1889	Hayens, Herbert.	199.74809440735459	2.0	1896.0	2	231040		Hathi
1337	Farningham, Marianne,	199.68754771945123	1.0	1892.0	1	170266		Hathi
1139	Dix, Gertrude.	199.44958100126792	1.0	1895.0	1	64678		Hathi
544	Brodsky, Anna.	199.15872607090742	1.0	1910.0	1	58245		Hathi
3615	Scott, G. Firth.	198.99391834535547	2.0	1906.0	2	186110		Hathi
3455	Riddell, J. H., Mrs.,	198.8644427975514	7.0	1900.0	7	1262012		Hathi
1202	Duffy, Bella.	198.8318628060146	1.0	1883.0	1	56329		Hathi
3439	Reynolds, Stephen Sydney,	198.7826760018299	1.0	1912.0	1	113692		Hathi
1092	Delteil, Joseph,	198.70473947600817	1.0	1928.0	1	27176		Hathi
3034	Nevinson, Henry Woodd,	198.5461503057123	3.0	1905.3333333333333	3	167969		Hathi
808	Cleland, Robert.	198.50632128736197	1.0	1885.0	1	61459		Hathi
1406	Flaubert, Gustave,	198.28308959347035	4.0	1899.25	4	538218		Hathi
1029	Davidson, Lionel.	198.24531803610574	1.0	1930.0	1	94832		Hathi
1358	Ferris, Lynn.	198.21907782385972	1.0	1916.0	1	65584		Hathi
3058	Niven, Frederick,	197.92152620396266	2.0	1919.5	2	182598		Hathi
1098	Dering, Edward Heneage,	197.91222010943346	1.0	1894.0	1	103076		Hathi
1408	Fleming, George,	197.5202689485252	3.0	1888.0	3	234306		Hathi
3318	Prindle, Frances Carruth,	197.3927704897809	1.0	1901.0	1	72951		Hathi
587	Brunner, Ethel Houston.	197.36180705105392	1.0	1919.0	1	188993		Hathi
1479	Frenssen, Gustav,	197.14941409832502	3.0	1925.0	3	494733		Hathi
3900	Straparola, Giovanni Francesco,	197.09105698333713	3.0	1898.3333333333333	3	299485		Hathi
1947	Hewlett, S S	197.08097053081704	1.0	1889.0	1	53785		Hathi
707	Cartwright, Fairfax L.,	197.01410960936474	2.0	1894.0	2	121459		Hathi
132	Andom, R.,	196.98956651900625	2.0	1906.5	2	209255		Hathi
2098	Huntingdon, Francis John Clarence Westenra Plantagenet Hastings, 15th earl of,	196.63626474771988	1.0	1928.0	1	23902		Hathi
1767	Haggard, H. Rider	196.5406759949468	25.0	1901.72	25	2965929		Hathi
928	Crackanthorpe, Hubert,	196.49503789281718	2.0	1894.0	2	126525		Hathi
47	(Victor Sawdon), Pritchett, V. S.	196.35092891688882	3.0	1934.0	3	297489		Hathi
2685	Malory, Thomas,	196.21938790963281	7.0	1900.857142857143	7	1162448		Hathi
2424	Lawrence, D. H. (David Herbert),	196.17825166724387	19.0	1930.1052631578948	19	2201883		Hathi
1329	Fane, Violet,	196.1520802472518	3.0	1885.3333333333333	3	263153		Hathi
900	Cornwall, Rosalind.	195.95114445085576	1.0	1935.0	1	83184		Hathi
1650	Gowing, Aylmer.	195.77760759453793	2.0	1885.0	2	105509		Hathi
2677	Malet, Lucas,	195.4772476880427	4.0	1902.0	4	536321		Hathi
3907	Streeter, Edward.	195.28938335897743	1.0	1919.0	1	16898		Hathi
882	Cookson, Sybil Irene Eleanor Taylor,	195.26926604053963	1.0	1919.0	1	126492		Hathi
1594	Gingold, Hélène,	195.04034851485775	2.0	1889.0	2	120867		Hathi
2038	Horniman, Roy,	195.02835224344983	4.0	1907.75	4	464037		Hathi
1922	Henniker, Florence,	194.9855600316393	1.0	1896.0	1	54363		Hathi
3314	Prichard, Katharine Susannah,	194.7854104488342	2.0	1926.5	2	246971		Hathi
1421	Forbes, George,	194.72996623037272	1.0	1911.0	1	40569		Hathi
1609	Gobineau, Arthur, comte de,	194.70727625234088	1.0	1926.0	1	120694		Hathi
2969	Mrs., Riddell, J. H.,	194.6642151440809	9.0	1900.0	9	1490730		Hathi
996	Dacre, Charlotte,	194.1954596339983	1.0	1928.0	1	131311		Hathi
4073	Tracy, Don,	194.1218540339882	1.0	1939.0	1	58726		Hathi
3589	Sapper,	194.10440228784384	1.0	1916.0	1	38639		Hathi
1060	De Morgan, William,	194.09822947618852	4.0	1909.5	4	1131203		Hathi
754	Cheesman, Evelyn,	194.0767332286289	1.0	1933.0	1	89140		Hathi
3920	Sturgis, Julian,	194.05278496274363	3.0	1885.3333333333333	3	134144		Hathi
3358	Quevedo, Francisco de,	193.69509206495545	2.0	1927.0	2	265309		Hathi
4291	Wharton, Edith,	193.6383621727765	3.0	1907.3333333333333	3	261477		Hathi
999	Dahn, Felix,	193.55399939106618	1.0	1883.0	1	45982		Hathi
4394	Worthington, Frank,	193.53562750748702	1.0	1922.0	1	70788		Hathi
3762	Smith, John.	193.37445481107173	1.0	1896.0	1	70847		Hathi
964	Cross, Victoria.	193.1717298670873	2.0	1899.0	2	108249		Hathi
666	Cameron, H. Lovett,	193.12528024553848	2.0	1891.5	2	137519		Hathi
1310	Evans, Marguerite Florence Jervis Barclay,	193.10318714917204	1.0	1926.0	1	105643		Hathi
878	Conyers, Dorothea,	193.09482591986992	5.0	1906.4	5	527379		Hathi
1601	Glaister, Elizabeth.	193.03901318456485	1.0	1884.0	1	51803		Hathi
3324	Proust, Marcel,	192.984622985241	1.0	1924.0	1	129544		Hathi
1540	Gaulot, Paul,	192.9782423243526	1.0	1912.0	1	120739		Hathi
3299	Pratt, Ambrose,	192.97693148650643	4.0	1906.25	4	410440		Hathi
2394	Lane, Anna Eichberg,	192.85157906291582	2.0	1910.0	2	99168		Hathi
2641	Mackay, Helen,	192.8351045594789	1.0	1919.0	1	46672		Hathi
2582	Lynch, Arthur,	192.60649733975163	2.0	1905.5	2	84835		Hathi
802	Clear, Gwen.	192.47219846022216	1.0	1930.0	1	56112		Hathi
4115	Turnbull, A. R. R.	192.4012093790303	1.0	1901.0	1	47297		Hathi
3124	Orwell, George,	192.386061013865	1.0	1936.0	1	105517		Hathi
3885	Stoker, Bram,	192.29352718104286	2.0	1910.0	2	118598		Hathi
2130	Im, Pang,	192.19715476361557	1.0	1913.0	1	55672		Hathi
2283	Kelly, Tom,	192.17993736357604	1.0	1882.0	1	42148		Hathi
2471	Lemon, Mark,	192.16555801921646	1.0	1903.0	1	13530		Hathi
1543	Gautier, Théophile,	192.16542922642543	5.0	1904.8	5	567530		Hathi
1538	Gaskell, Elizabeth Cleghorn,	191.9024493004614	18.0	1905.611111111111	18	4359448		Hathi
394	Bigg-Wither, G.,	191.75694185032984	1.0	1887.0	1	40155		Hathi
2592	Lytton, Constance,	191.69441966060387	1.0	1914.0	1	113201		Hathi
3563	Sackville-West, V. (Victoria),	191.6932907348243	1.0	1932.0	1	45385		Hathi
3523	Rossetti, Dante Gabriel,	191.64322845460677	3.0	1909.0	3	38124		Hathi
2260	Kauffman, Reginald Wright,	191.62911176602827	1.0	1916.0	1	151334		Hathi
3594	Saunders, Marshall,	191.61316211877988	1.0	1903.0	1	99680		Hathi
1183	Drayson, Alfred W.	191.50466617467117	1.0	1892.0	1	107047		Hathi
2226	Johnston, Marjorie Scott.	191.45613622264463	1.0	1938.0	1	93494		Hathi
872	Conquest, Joan.	191.33666149740313	2.0	1927.0	2	66581		Hathi
4237	Watson, Alfred Edward Thomas,	191.31955832513339	1.0	1895.0	1	73176		Hathi
2073	Hudson, William Henry,	191.1986283576655	1.0	1902.0	1	96235		Hathi
1790	Hall, Julian Henry,	191.18012863793018	1.0	1933.0	1	140705		Hathi
3115	Onions, Oliver,	190.88954208633683	9.0	1919.111111111111	9	1012751		Hathi
1467	Fraser, Julia Agnes.	190.69770349945964	1.0	1894.0	1	159939		Hathi
2722	Marryat, Florence,	190.55602711768225	11.0	1893.0	11	1345227		Hathi
1961	Hillam, S. A.	190.45386621348428	1.0	1888.0	1	34129		Hathi
493	Bowen, Elizabeth,	190.4355610355925	2.0	1933.5	2	214369		Hathi
3367	Rachmanowa, Alja,	190.3284292943415	1.0	1933.0	1	110861		Hathi
2334	Knight, F. A.	190.2093441764048	1.0	1911.0	1	87798		Hathi
1168	Dowdall, Mary Frances Harriet Borthwick,	190.18550843623277	2.0	1913.5	2	130428		Hathi
1930	Herbert, A. P. Sir, (Alan Patrick),	190.18247237214112	1.0	1928.0	1	38910		Hathi
1521	Garnett, David,	190.1590183631334	6.0	1928.6666666666667	6	223076		Hathi
4447	Zola, Émile,	189.9602553906461	25.0	1897.04	25	4335889		Hathi
2414	Lauesen, Marcus,	189.8403901175032	1.0	1933.0	1	111146		Hathi
2183	Janson, Gustaf,	189.61721025679321	1.0	1903.0	1	160323		Hathi
2142	Irvine, Leigh Hadley,	189.58382704121613	1.0	1901.0	1	54857		Hathi
1676	Gray, Arnold.	189.5664179635725	2.0	1886.5	2	130386		Hathi
2156	Jackson, Wilfrid Scarborough.	189.32159760856953	1.0	1903.0	1	60215		Hathi
125	Ammers-Küller, Jo van,	189.28522618559566	1.0	1932.0	1	146340		Hathi
3172	Parry, Edward Abbott,	189.17423103529353	2.0	1896.5	2	95283		Hathi
298	Batley, Dorothea Sibella.	189.0694239290989	1.0	1922.0	1	16925		Hathi
4369	Winter, John Strange,	188.979399146122	24.0	1894.875	24	2229625		Hathi
615	Burgess, Gelett,	188.919709123623	1.0	1908.0	1	200085		Hathi
3183	Patterson, J. E.	188.71580303073748	2.0	1915.0	2	325520		Hathi
2416	Laverton, H. S.	188.667573920574	1.0	1902.0	1	32332		Hathi
4021	Thomas, Annie,	188.54378041597633	4.0	1887.25	4	412809		Hathi
2671	Makgill, George,	188.49010855316732	1.0	1915.0	1	116717		Hathi
439	Blissett, Nellie K.	188.40897652630642	1.0	1904.0	1	77491		Hathi
76	Addison, Joseph,	188.38904628780327	4.0	1888.0	4	165376		Hathi
1795	Hall-Stevenson, John,	188.32391713747634	1.0	1894.0	1	23895		Hathi
3053	Nikambè, Shèvantibāi M.	188.2213086334141	1.0	1895.0	1	20189		Hathi
1244	Edmonds,	188.0582980724025	1.0	1888.0	1	61683		Hathi
590	Bryce, Charles,	187.98502546634705	1.0	1914.0	1	124478		Hathi
3520	Ross, Joseph Carne-	187.98277394216962	1.0	1886.0	1	29258		Hathi
4439	Zangwill, Louis,	187.9406972735083	1.0	1902.0	1	147919		Hathi
2699	Manuel, Don Juan,	187.7405425701681	1.0	1888.0	1	74571		Hathi
1075	Dease, Alice.	187.71788683293104	1.0	1914.0	1	33561		Hathi
1760	Guðmundur Kamban,	187.68677567482223	1.0	1936.0	1	164636		Hathi
529	Bridges, Roy,	187.67058573371378	3.0	1919.3333333333333	3	230909		Hathi
4064	Tolstoy, Leo, graf,	187.60731558536784	9.0	1929.5555555555557	9	1317530		Hathi
4333	Willard, Frances E.	187.45493871665457	1.0	1895.0	1	13870		Hathi
124	Aminoff, Léonie,	187.39626278310206	1.0	1912.0	1	112062		Hathi
2081	Hulbert, William Davenport,	187.34974716073944	1.0	1903.0	1	60315		Hathi
1525	Garnett, Martha Roscoe,	187.3287479729355	1.0	1931.0	1	107298		Hathi
1095	Dennis, Geoffrey Pomeroy,	187.18171266038624	1.0	1922.0	1	191258		Hathi
3249	Pike, Oliver Gregory,	187.06627778336525	1.0	1907.0	1	49715		Hathi
3815	Squire, John Collings,	186.87707641196027	1.0	1917.0	1	19264		Hathi
357	Bennett, Rolf.	186.5791225516394	2.0	1930.5	2	208619		Hathi
4399	Wright, Frances,	186.4586540764313	1.0	1893.0	1	58458		Hathi
4386	Woods, Margaret L.	186.4555425991509	4.0	1903.25	4	258353		Hathi
422	Blackmore, R. D.	186.4487064333093	13.0	1888.3076923076924	13	2071198		Hathi
3456	Rider, Dan,	186.39328984156575	1.0	1907.0	1	11803		Hathi
322	Beckett, Arthur,	186.38507408176977	1.0	1907.0	1	158811		Hathi
433	Bland,	186.37500613075684	1.0	1893.0	1	20389		Hathi
1040	Davis, Frederick Hadland.	186.14438329556512	1.0	1931.0	1	61780		Hathi
894	Corbett, Julian Stafford,	185.95419789441124	2.0	1888.0	2	223428		Hathi
1475	Freeman, Mary Eleanor Wilkins,	185.92127195794328	1.0	1898.0	1	77990		Hathi
109	Alexander, L. C.	185.82476161873979	1.0	1902.0	1	106552		Hathi
1686	Green, Rutger Bleecker.	185.81382883687706	1.0	1899.0	1	27985		Hathi
3005	Nadaud, Marcel,	185.80453363062085	1.0	1918.0	1	43056		Hathi
2141	Irvine, Leigh H.	185.7865477201497	2.0	1901.0	2	109269		Hathi
622	Burnand, F. C.	185.76658500326823	8.0	1889.375	8	775797		Hathi
3606	Schmidt, Otto Ernst,	185.72098842665025	1.0	1909.0	1	102304		Hathi
2545	Longus.	185.60019502974782	3.0	1910.0	3	121529		Hathi
2460	Legge, Arthur E. J.	185.5207316603573	2.0	1898.5	2	240331		Hathi
2933	Moore, T. Sturge	185.42555164101609	1.0	1920.0	1	21572		Hathi
1161	Douglas, George,	185.3645996633859	2.0	1892.5	2	191091		Hathi
3205	Pemberton, Max Joseph.	185.26644239676253	1.0	1922.0	1	102555		Hathi
2588	Lyons, A. Neil	185.24767628169522	7.0	1913.7142857142858	7	513454		Hathi
2660	Macquoid, Katharine S.	185.2412850944836	6.0	1886.6666666666667	6	355708		Hathi
1554	Gerard, Dorothea,	185.2062618340591	1.0	1906.0	1	96649		Hathi
2258	Kataev, Valentin,	185.1121814099375	1.0	1930.0	1	58343		Hathi
3460	Rilke, Rainer Maria,	185.0978626975567	2.0	1931.0	2	113126		Hathi
658	Caine, William,	185.0653420373844	3.0	1911.3333333333333	3	327147		Hathi
1802	Hamilton, Anthony,	184.93611297915245	1.0	1899.0	1	107064		Hathi
3263	Platts, W. Carter	184.85487270958347	1.0	1902.0	1	61670		Hathi
4292	Wheatley, Dennis,	184.81312004922157	1.0	1935.0	1	416096		Hathi
836	Coke, Desmond,	184.67774268608022	2.0	1920.0	2	107441		Hathi
2869	Middleton, John B.	184.5495146347763	1.0	1905.0	1	54186		Hathi
1898	Hearn, Lafcadio,	184.53741702701967	1.0	1933.0	1	36307		Hathi
36	(Nikolaĭ), Ognev, N.	184.40733531400502	1.0	1929.0	1	78088		Hathi
1938	Herring, Frances E.	184.35607058203803	1.0	1904.0	1	64549		Hathi
3365	Raabe, H. E	184.34393310948735	1.0	1927.0	1	106323		Hathi
1823	Harding, Ellison.	184.30080043048338	1.0	1908.0	1	74335		Hathi
488	Bourget, Paul,	184.1460939049261	4.0	1904.5	4	302174		Hathi
2959	Morrison, Sophia.	184.11511443462481	1.0	1911.0	1	35304		Hathi
2375	Lady, (Ethel Stefana), Drower, E. S.	184.03301814149728	1.0	1931.0	1	129868		Hathi
2512	Lindsay, Mayne.	184.02929291012907	1.0	1907.0	1	52709		Hathi
4228	Warr, Charles Laing,	183.99387582427875	1.0	1916.0	1	74459		Hathi
2784	Mawr, E. B.,	183.85370498046572	1.0	1881.0	1	30459		Hathi
948	Crichton, Madeline.	183.75969440907508	1.0	1893.0	1	69112		Hathi
2446	Lean, Florence,	183.75501507772103	5.0	1884.2	5	246179		Hathi
2006	Hollis, Margery.	183.525699638596	2.0	1890.5	2	90815		Hathi
4446	Zola, Émile,	183.4666579106139	1.0	1929.0	1	243641		Hathi
1811	Hampden, John,	183.45705425103932	2.0	1939.0	2	238190		Hathi
496	Bowman, Anne.	183.41386451040304	1.0	1890.0	1	152115		Hathi
2012	Holmes, Oliver Wendell,	183.3822057247129	1.0	1890.0	1	338637		Hathi
3569	Saint-Juirs,	183.37058048249372	1.0	1896.0	1	34902		Hathi
66	Adams, Arthur Henry,	183.08023475756355	3.0	1910.3333333333333	3	278069		Hathi
887	Cooper, James Fenimore,	182.87789527060403	4.0	1915.75	4	838329		Hathi
4054	Tilden, Freeman,	182.52589448683895	1.0	1923.0	1	90946		Hathi
1123	Diehl, Alice M.	182.40693374781992	4.0	1890.75	4	210709		Hathi
3242	Phillpotts, Adelaide Eden,	182.38481425080641	1.0	1931.0	1	169422		Hathi
2686	Malory, Thomas, Sir,	182.23477831737776	4.0	1927.25	4	915413		Hathi
56	Abbott, Charles T.	182.09350022042898	1.0	1899.0	1	52171		Hathi
1611	Godfrey, Elizabeth.	181.9463130245374	1.0	1895.0	1	78045		Hathi
733	Chamberlain, Basil Hall,	181.921951915531	1.0	1888.0	1	28034		Hathi
4188	Vǎcǎrescu, Elena,	181.9080365498463	1.0	1907.0	1	95103		Hathi
301	Baudiš, Josef,	181.80948279986612	1.0	1917.0	1	41802		Hathi
2821	McNeile, H. C.	181.79927742643193	2.0	1917.5	2	137279		Hathi
3102	O'Sullivan, Vincent,	181.65720820763912	3.0	1906.3333333333333	3	202712		Hathi
2611	MacGill, Patrick,	181.64864853115733	2.0	1915.5	2	174704		Hathi
1008	Dane, Coventry.	181.61027779646196	1.0	1886.0	1	14867		Hathi
470	Booth, Mary Warburton,	181.54003059663427	1.0	1939.0	1	49025		Hathi
4418	Yeats, W. B.	181.48399685924375	5.0	1904.0	5	317201		Hathi
2110	Huth, Alfred Henry,	181.4407849854121	1.0	1894.0	1	68893		Hathi
1653	Graham, Alan.	181.34772320145072	1.0	1921.0	1	90434		Hathi
2626	Macdonald, George,	181.253718024985	1.0	1886.0	1	215168		Hathi
3435	Reynolds, Baillie,	181.06546831813236	3.0	1905.6666666666667	3	287715		Hathi
2004	Holley, Marietta,	181.02501706383381	1.0	1887.0	1	101091		Hathi
2585	Lynch, Lawrence L.	180.9241044747375	3.0	1893.0	3	372000		Hathi
3440	Rhys, Ernest,	180.76787185929808	5.0	1907.6	5	457903		Hathi
815	Clifford, Hugh Charles,	180.75309269618745	4.0	1902.75	4	414457		Hathi
348	Benchley, Robert,	180.56782819163223	1.0	1922.0	1	52058		Hathi
4475	graf, Tolstoy, Leo,	180.47814435305187	7.0	1931.857142857143	7	1003366		Hathi
520	Bremer, Fredrika,	180.44763647040546	2.0	1905.0	2	511904		Hathi
3665	Sheehan, Patrick Augustine,	180.39455409672348	2.0	1906.5	2	351119		Hathi
1715	Grier, Sydney C.,	180.39077982279858	5.0	1910.6	5	635685		Hathi
3932	Sullivan, J. W. N.	180.27054135379123	1.0	1917.0	1	73778		Hathi
2750	Mason, Eugene.	180.2250987109211	2.0	1923.0	2	173090		Hathi
306	Bayley, Stanhope.	180.12373717597302	1.0	1911.0	1	12769		Hathi
2655	Maclean, Donald.	180.11668613178	2.0	1913.5	2	135012		Hathi
1576	Gifford, Humfrey,	180.0164286837829	1.0	1933.0	1	57217		Hathi
2783	Mauron, Marie,	179.93627944599447	1.0	1934.0	1	60577		Hathi
3816	St. Aubyn, Alan.	179.83684521952458	7.0	1893.4285714285713	7	363728		Hathi
1157	Doudney, Sarah,	179.70501649000104	2.0	1888.0	2	99593		Hathi
1146	Donald, David Lamie.	179.66223499820364	1.0	1933.0	1	41745		Hathi
2352	Kraemmer, Elias.	179.63841764491107	1.0	1922.0	1	104098		Hathi
4428	Young, Florence Ethel Mills,	179.53609156340661	1.0	1903.0	1	62383		Hathi
114	Alinin, K.	179.53551323610083	2.0	1920.0	2	50717		Hathi
895	Corelli, Marie,	179.4926202946136	11.0	1896.3636363636363	11	1093782		Hathi
4385	Wood, Walter.	179.4484321873817	1.0	1934.0	1	42352		Hathi
2902	Moir, D. M.	179.38682322243955	1.0	1911.0	1	104244		Hathi
1339	Farnol, Lynn.	179.14999047074517	1.0	1931.0	1	52470		Hathi
3069	Norway, G.	179.0251790251792	1.0	1896.0	1	51948		Hathi
4222	Warden, Florence,	179.0160371208991	9.0	1893.3333333333333	9	672708		Hathi
3087	O'Flaherty, Liam,	178.8545554419432	14.0	1930.857142857143	14	1276362		Hathi
2249	Juan Manuel,	178.72161392205928	2.0	1897.5	2	148241		Hathi
4203	Walker-Smith, Derek,	178.7199950697933	1.0	1930.0	1	97359		Hathi
731	Chadwick, William Sydney,	178.62877328195276	1.0	1931.0	1	49824		Hathi
3805	Spender, John Kent	178.46944603083963	1.0	1893.0	1	42024		Hathi
1513	Ganguli, Taraknath,	178.4394578682642	3.0	1928.3333333333333	3	212805		Hathi
3291	Powell, G. H.	178.33981841763907	1.0	1896.0	1	61680		Hathi
4244	Watson, Robert A.,	178.3294100863118	1.0	1895.0	1	140190		Hathi
2229	Johnstone, Charles,	178.25890630487712	1.0	1907.0	1	338833		Hathi
1809	Hamilton, Patrick,	178.1979729980569	1.0	1935.0	1	242427		Hathi
3143	Page, Hamilton.	178.1796423110167	1.0	1880.0	1	75205		Hathi
3422	Remarque, Erich Maria,	178.07031446658138	1.0	1931.0	1	107261		Hathi
379	Bernhardt, Sarah,	178.06526637110224	1.0	1921.0	1	82554		Hathi
3886	Stokes, Maive S. H.,	177.97953595618912	1.0	1880.0	1	138780		Hathi
2509	Lilly, William Samuel,	177.76807503684046	1.0	1900.0	1	128257		Hathi
234	Ballantyne, R. M.	177.5517193362689	15.0	1892.4	15	1480798		Hathi
956	Cromie, Robert,	177.52609545722555	2.0	1899.0	2	126460		Hathi
946	Cresswell, Henry.	177.4887762801757	3.0	1888.3333333333333	3	259753		Hathi
3952	Swinburne, Algernon Charles,	177.4618805290435	2.0	1915.0	2	146832		Hathi
1447	Fox, Marion Laffey.	177.4281469447083	1.0	1912.0	1	93559		Hathi
332	Beith, Janet.	177.4156920631317	1.0	1933.0	1	70456		Hathi
1793	Hall, S. C.,	177.25053719785723	1.0	1910.0	1	100987		Hathi
774	Chotzner, Jospeh,	177.12909168201767	1.0	1911.0	1	42342		Hathi
3796	Southworth, Emma Dorothy Eliza Nevitte,	177.0657691546087	6.0	1885.0	6	993700		Hathi
2170	James, Grace.	177.0511564830859	1.0	1910.0	1	79638		Hathi
2735	Marston, Philip Bourke,	177.02626992031915	1.0	1887.0	1	257024		Hathi
1995	Hogg, James,	176.91859366379944	6.0	1899.3333333333333	6	1568642		Hathi
243	Banner, Hubert Stewart,	176.8518675218737	1.0	1929.0	1	118178		Hathi
95	Aksakov, S. T.	176.8412481692839	2.0	1917.0	2	194111		Hathi
3234	Philips, M.	176.83110619913603	1.0	1898.0	1	49765		Hathi
4072	Tozzi, Federigo,	176.76541662937444	1.0	1921.0	1	44692		Hathi
3847	Steele, Richard,	176.7544069173079	1.0	1920.0	1	62799		Hathi
1883	Hawthorne, Nathaniel,	176.69725985538633	8.0	1919.125	8	959635		Hathi
2703	Marchant, Bessie,	176.6574374479795	1.0	1898.0	1	58871		Hathi
3839	Starkey, E. A. Henry.	176.48528768663735	1.0	1907.0	1	64028		Hathi
3746	Smedley, Francis Edward,	176.42327749478952	1.0	1913.0	1	231262		Hathi
286	Bartimeus.	176.41515989343017	3.0	1918.3333333333333	3	196711		Hathi
2040	Horsley, Reginald	176.3270662046621	1.0	1896.0	1	97546		Hathi
1827	Hardy, Iza Duffus.	176.2114537444934	1.0	1887.0	1	44265		Hathi
4306	White, Stewart Edward,	176.09509134932892	1.0	1911.0	1	204435		Hathi
4472	de France, Marie,	176.04643721184243	2.0	1924.0	2	169368		Hathi
2373	Laclos, Choderlos de,	175.9857545259056	1.0	1924.0	1	192061		Hathi
3016	Neale, W. Johnson (William Johnson),	175.97717292949164	1.0	1939.0	1	180137		Hathi
1916	Henderson, B. L. K.	175.7155953957422	1.0	1921.0	1	39268		Hathi
360	Benson, E. F. (Edward Frederic),	175.60832433316742	6.0	1925.3333333333333	6	557676		Hathi
854	Collis, E. T.	175.42555563814784	1.0	1898.0	1	67265		Hathi
61	Achilles Tatius.	175.29387502577825	1.0	1923.0	1	77584		Hathi
796	Clarke, Cecil.	175.27380479727313	1.0	1890.0	1	103267		Hathi
1476	Freeman, R. Austin (Richard Austin),	175.21334175113878	1.0	1929.0	1	422913		Hathi
941	Crawford, F. Marion	175.10879679343788	13.0	1890.8461538461538	13	1386034		Hathi
1042	Dawe, Carlton,	175.0489484913725	5.0	1901.8	5	349020		Hathi
3973	Talbot, L. A.	174.94205740773793	1.0	1904.0	1	89744		Hathi
2392	Lander, Harry.	174.9202221959583	1.0	1897.0	1	84610		Hathi
2710	Marie,	174.90940292768042	3.0	1909.3333333333333	3	175192		Hathi
1207	Dumbarton, Alfred.	174.8251748251747	1.0	1902.0	1	51480		Hathi
3734	Skinner, M. L. (Mary Louisa),	174.77973854510535	1.0	1925.0	1	153908		Hathi
3972	Takizawa, Bakin,	174.73626559912356	1.0	1911.0	1	76687		Hathi
1498	Fyleman, Rose,	174.6694979108159	1.0	1922.0	1	29198		Hathi
437	Blinkhoolie,	174.61113898645274	1.0	1881.0	1	49825		Hathi
2737	Martin, Harriet Anne Cooesley.	174.6096959737056	1.0	1891.0	1	97360		Hathi
2458	Lefroy, Edward Cracroft,	174.60111076025797	1.0	1897.0	1	53837		Hathi
1431	Forrester,	174.27884615384636	1.0	1894.0	1	49920		Hathi
3792	Soutar, Andrew,	174.25501982350673	1.0	1910.0	1	62552		Hathi
3939	Surtees, Robert Smith,	174.1908941314007	10.0	1899.8	10	1689608		Hathi
726	Caṭṭopādhyāya, Śaratcandra,	174.1587802313356	1.0	1922.0	1	60864		Hathi
4468	[Woodward, William Arthur]	174.04757300328785	1.0	1934.0	1	98249		Hathi
2034	Hopkins, Gerard,	173.99721143541925	1.0	1929.0	1	86783		Hathi
933	Craik, Dinah Maria Mulock,	173.95064604651128	13.0	1892.6153846153845	13	1993686		Hathi
1053	De Amicis, Edmondo,	173.93068862058448	1.0	1892.0	1	68993		Hathi
2562	Lowry, Henry Dawson.	173.79279413963215	1.0	1895.0	1	53512		Hathi
1362	Feuillet, Octave,	173.7619461337969	1.0	1904.0	1	71362		Hathi
2165	Jacques, E. T.	173.5695475221445	1.0	1907.0	1	100248		Hathi
3374	Raffalovich, George,	173.51661550126818	2.0	1909.0	2	105298		Hathi
